name,contract_type,buy_top5_trader_open_interest,buy_top5_trader_open_interest_per,buy_top10_trader_open_interest,buy_top10_trader_open_interest_per,sell_top5_trader_open_interest,sell_top5_trader_open_interest_per,sell_top10_trader_open_interest,sell_top10_trader_open_interest_per,market_open_interest,buy_top5_specific_open_interest,buy_top5_specific_open_interest_per,buy_top10_specific_open_interest,buy_top10_specific_open_interest_per,sell_top5_specific_open_interest,sell_top5_specific_open_interest_per,sell_top10_specific_open_interest,sell_top10_specific_open_interest_per,date,futures_id
東證期貨,all,571,80.5,636,89.7,448,63.2,514,72.5,709,418,59.0,418,59.0,52,7.3,52,7.3,2017-08-16,TJF
東證期貨,201709,544,82.8,603,91.8,454,69.1,503,76.6,657,378,57.5,378,57.5,52,7.9,52,7.9,2017-08-17,TJF
東證期貨,all,556,77.5,627,87.4,481,67.1,542,75.6,717,386,53.8,386,53.8,52,7.3,52,7.3,2017-08-17,TJF
東證期貨,201709,393,69.8,480,85.3,409,72.6,460,81.7,563,193,34.3,193,34.3,57,10.1,57,10.1,2017-08-18,TJF
東證期貨,all,406,63.7,498,78.2,454,71.3,517,81.2,637,193,30.3,193,30.3,57,8.9,57,8.9,2017-08-18,TJF
東證期貨,201709,393,69.1,476,83.7,418,73.5,471,82.8,569,185,32.5,185,32.5,57,10.0,57,10.0,2017-08-21,TJF
東證期貨,all,406,62.6,504,77.7,465,71.6,530,81.7,649,185,28.5,185,28.5,57,8.8,57,8.8,2017-08-21,TJF
東證期貨,201709,389,68.4,468,82.2,431,75.7,486,85.4,569,181,31.8,181,31.8,57,10.0,57,10.0,2017-08-22,TJF
東證期貨,all,406,62.2,496,76.0,479,73.4,551,84.4,653,185,28.3,185,28.3,57,8.7,57,8.7,2017-08-22,TJF
東證期貨,201709,421,76.0,475,85.7,379,68.4,444,80.1,554,212,38.3,212,38.3,57,10.3,57,10.3,2017-08-23,TJF
東證期貨,all,465,70.1,542,81.7,449,67.7,526,79.3,663,243,36.7,243,36.7,57,8.6,57,8.6,2017-08-23,TJF
東證期貨,201709,315,58.7,417,77.7,405,75.4,458,85.3,537,99,18.4,99,18.4,57,10.6,57,10.6,2017-08-24,TJF
東證期貨,all,351,54.3,461,71.4,479,74.1,549,85.0,646,124,19.2,124,19.2,57,8.8,57,8.8,2017-08-24,TJF
東證期貨,201709,369,68.1,447,82.5,417,76.9,469,86.5,542,158,29.2,158,29.2,57,10.5,57,10.5,2017-08-25,TJF
東證期貨,all,407,62.5,502,77.1,490,75.3,559,85.9,651,183,28.1,183,28.1,57,8.8,57,8.8,2017-08-25,TJF
東證期貨,201709,433,72.4,516,86.3,428,71.6,501,83.8,598,222,37.1,222,37.1,57,9.5,57,9.5,2017-08-28,TJF
東證期貨,all,467,65.9,565,79.7,502,70.8,587,82.8,709,243,34.3,243,34.3,57,8.0,57,8.0,2017-08-28,TJF
東證期貨,201709,428,74.2,496,86.0,439,76.1,499,86.5,577,214,37.1,214,37.1,57,9.9,57,9.9,2017-08-29,TJF
東證期貨,all,456,65.9,549,79.3,508,73.4,585,84.5,692,214,30.9,214,30.9,57,8.2,70,10.1,2017-08-29,TJF
東證期貨,201709,529,85.2,573,92.3,483,77.8,533,85.8,621,428,68.9,428,68.9,57,9.2,57,9.2,2017-08-30,TJF
東證期貨,all,565,75.1,648,86.2,569,75.7,633,84.2,752,442,58.8,442,58.8,57,7.6,57,7.6,2017-08-30,TJF
東證期貨,201709,610,91.2,645,96.4,503,75.2,556,83.1,669,516,77.1,516,77.1,57,8.5,57,8.5,2017-08-31,TJF
東證期貨,all,667,82.7,723,89.6,589,73.0,661,81.9,807,536,66.4,536,66.4,57,7.1,57,7.1,2017-08-31,TJF
東證期貨,201709,623,91.8,656,96.6,545,80.3,585,86.2,679,529,77.9,529,77.9,57,8.4,57,8.4,2017-09-01,TJF
東證期貨,all,713,84.6,765,90.7,660,78.3,715,84.8,843,553,65.6,553,65.6,57,6.8,57,6.8,2017-09-01,TJF
東證期貨,201709,549,85.2,590,91.6,563,87.4,591,91.8,644,455,70.7,455,70.7,45,7.0,45,7.0,2017-09-04,TJF
東證期貨,all,618,73.0,697,82.4,717,84.8,771,91.1,846,455,53.8,455,53.8,85,10.0,85,10.0,2017-09-04,TJF
東證期貨,201709,479,80.1,515,86.1,530,88.6,557,93.1,598,387,64.7,387,64.7,45,7.5,45,7.5,2017-09-05,TJF
東證期貨,all,550,65.6,637,76.0,710,84.7,764,91.2,838,387,46.2,387,46.2,108,12.9,108,12.9,2017-09-05,TJF
東證期貨,201709,516,84.3,551,90.0,555,90.7,583,95.3,612,414,67.6,414,67.6,45,7.4,45,7.4,2017-09-06,TJF
東證期貨,all,579,68.4,674,79.6,720,85.0,774,91.4,847,414,48.9,414,48.9,115,13.6,115,13.6,2017-09-06,TJF
東證期貨,201709,636,93.5,656,96.5,606,89.1,642,94.4,680,575,84.6,575,84.6,45,6.6,45,6.6,2017-09-07,TJF
東證期貨,all,741,80.4,810,87.9,726,78.7,805,87.3,922,575,62.4,575,62.4,93,10.1,93,10.1,2017-09-07,TJF
東證期貨,201710,239,58.9,319,78.6,334,82.3,371,91.4,406,40,9.9,40,9.9,177,43.6,177,43.6,2017-09-08,TJF
東證期貨,all,239,54.6,324,74.0,339,77.4,386,88.1,438,40,9.1,40,9.1,177,40.4,177,40.4,2017-09-08,TJF
東證期貨,201710,202,71.9,248,88.3,177,63.0,212,75.4,281,41,14.6,47,16.7,0,0.0,0,0.0,2017-09-11,TJF
東證期貨,all,214,63.1,280,82.6,182,53.7,237,69.9,339,41,12.1,56,16.5,0,0.0,0,0.0,2017-09-11,TJF
東證期貨,201710,249,75.2,302,91.2,172,52.0,222,67.1,331,102,30.8,102,30.8,0,0.0,0,0.0,2017-09-12,TJF
東證期貨,all,319,74.9,377,88.5,204,47.9,275,64.6,426,168,39.4,168,39.4,0,0.0,0,0.0,2017-09-12,TJF
東證期貨,201710,303,80.8,354,94.4,163,43.5,224,59.7,375,138,36.8,138,36.8,0,0.0,0,0.0,2017-09-13,TJF
東證期貨,all,377,77.3,442,90.6,187,38.3,272,55.7,488,204,41.8,204,41.8,0,0.0,0,0.0,2017-09-13,TJF
東證期貨,201710,289,77.3,344,92.0,195,52.1,235,62.8,374,149,39.8,149,39.8,0,0.0,0,0.0,2017-09-14,TJF
東證期貨,all,364,75.5,424,88.0,224,46.5,286,59.3,482,213,44.2,213,44.2,0,0.0,0,0.0,2017-09-14,TJF
東證期貨,201710,345,81.9,393,93.3,199,47.3,263,62.5,421,210,49.9,210,49.9,0,0.0,0,0.0,2017-09-15,TJF
東證期貨,all,463,81.9,519,91.9,230,40.7,331,58.6,565,306,54.2,306,54.2,0,0.0,0,0.0,2017-09-15,TJF
東證期貨,201710,350,80.1,402,92.0,207,47.4,264,60.4,437,224,51.3,224,51.3,0,0.0,0,0.0,2017-09-18,TJF
東證期貨,all,477,80.8,535,90.7,241,40.8,331,56.1,590,320,54.2,320,54.2,0,0.0,0,0.0,2017-09-18,TJF
東證期貨,201710,412,87.1,448,94.7,213,45.0,260,55.0,473,288,60.9,288,60.9,0,0.0,0,0.0,2017-09-19,TJF
東證期貨,all,513,85.5,555,92.5,231,38.5,297,49.5,600,358,59.7,358,59.7,0,0.0,0,0.0,2017-09-19,TJF
東證期貨,201710,450,88.8,488,96.3,221,43.6,278,54.8,507,363,71.6,363,71.6,0,0.0,0,0.0,2017-09-20,TJF
東證期貨,all,597,87.9,640,94.3,285,42.0,357,52.6,679,467,68.8,467,68.8,0,0.0,0,0.0,2017-09-20,TJF
東證期貨,201710,473,89.8,510,96.8,237,45.0,297,56.4,527,388,73.6,388,73.6,0,0.0,0,0.0,2017-09-21,TJF
東證期貨,all,623,88.6,665,94.6,292,41.5,364,51.8,703,493,70.1,493,70.1,0,0.0,0,0.0,2017-09-21,TJF
東證期貨,201710,492,90.6,525,96.7,267,49.2,333,61.3,543,407,75.0,407,75.0,0,0.0,0,0.0,2017-09-22,TJF
東證期貨,all,639,89.4,679,95.0,331,46.3,406,56.8,715,509,71.2,509,71.2,0,0.0,0,0.0,2017-09-22,TJF
東證期貨,201710,515,91.2,546,96.6,263,46.5,339,60.0,565,439,77.7,439,77.7,0,0.0,0,0.0,2017-09-25,TJF
東證期貨,all,668,90.1,703,94.9,328,44.3,411,55.5,741,543,73.3,543,73.3,0,0.0,0,0.0,2017-09-25,TJF
東證期貨,201710,541,93.1,566,97.4,268,46.1,347,59.7,581,469,80.7,469,80.7,0,0.0,0,0.0,2017-09-26,TJF
東證期貨,all,723,92.1,754,96.1,358,45.6,444,56.6,785,602,76.7,602,76.7,0,0.0,0,0.0,2017-09-26,TJF
東證期貨,201710,606,97.3,618,99.2,267,42.9,335,53.8,623,548,88.0,548,88.0,0,0.0,0,0.0,2017-09-27,TJF
東證期貨,all,843,95.3,867,98.0,373,42.1,467,52.8,885,719,81.2,719,81.2,0,0.0,0,0.0,2017-09-27,TJF
東證期貨,201710,642,96.4,658,98.8,288,43.2,384,57.7,666,582,87.4,582,87.4,0,0.0,0,0.0,2017-09-28,TJF
東證期貨,all,861,95.2,885,97.9,381,42.1,490,54.2,904,739,81.7,739,81.7,0,0.0,0,0.0,2017-09-28,TJF
東證期貨,201710,638,96.1,655,98.6,298,44.9,394,59.3,664,579,87.2,579,87.2,0,0.0,0,0.0,2017-09-29,TJF
東證期貨,all,857,95.0,881,97.7,391,43.3,500,55.4,902,735,81.5,735,81.5,0,0.0,0,0.0,2017-09-29,TJF
東證期貨,201710,603,94.7,623,97.8,302,47.4,392,61.5,637,547,85.9,547,85.9,0,0.0,0,0.0,2017-10-02,TJF
東證期貨,all,828,94.3,853,97.2,393,44.8,496,56.5,878,706,80.4,706,80.4,0,0.0,0,0.0,2017-10-02,TJF
東證期貨,201710,591,94.1,613,97.6,315,50.2,390,62.1,628,550,87.6,550,87.6,0,0.0,0,0.0,2017-10-03,TJF
東證期貨,all,791,92.9,820,96.4,380,44.7,470,55.2,851,676,79.4,676,79.4,0,0.0,0,0.0,2017-10-03,TJF
東證期貨,201710,575,95.8,592,98.7,305,50.8,380,63.3,600,540,90.0,540,90.0,0,0.0,0,0.0,2017-10-05,TJF
東證期貨,all,782,93.9,809,97.1,373,44.8,458,55.0,833,665,79.8,665,79.8,0,0.0,0,0.0,2017-10-05,TJF
東證期貨,201710,574,95.7,591,98.5,315,52.5,390,65.0,600,549,91.5,549,91.5,0,0.0,0,0.0,2017-10-06,TJF
東證期貨,all,786,93.5,815,96.9,383,45.5,468,55.6,841,671,79.8,671,79.8,0,0.0,0,0.0,2017-10-06,TJF
東證期貨,201710,492,96.5,505,99.0,293,57.5,355,69.6,510,467,91.6,467,91.6,0,0.0,0,0.0,2017-10-11,TJF
東證期貨,all,752,94.0,779,97.4,382,47.8,463,57.9,800,637,79.6,637,79.6,0,0.0,0,0.0,2017-10-11,TJF
東證期貨,201710,384,96.0,397,99.2,246,61.5,296,74.0,400,358,89.5,358,89.5,0,0.0,0,0.0,2017-10-12,TJF
東證期貨,all,666,92.0,698,96.4,328,45.3,407,56.2,724,548,75.7,548,75.7,0,0.0,0,0.0,2017-10-12,TJF
東證期貨,201711,357,94.7,371,98.4,176,46.7,221,58.6,377,256,67.9,256,67.9,0,0.0,0,0.0,2017-10-13,TJF
東證期貨,all,405,90.0,433,96.2,191,42.4,246,54.7,450,256,56.9,256,56.9,27,6.0,27,6.0,2017-10-13,TJF
東證期貨,201711,531,95.3,548,98.4,314,56.4,371,66.6,557,419,75.2,419,75.2,0,0.0,0,0.0,2017-10-16,TJF
東證期貨,all,584,91.7,611,95.9,314,49.3,395,62.0,637,419,65.8,419,65.8,0,0.0,24,3.8,2017-10-16,TJF
東證期貨,201711,526,95.1,546,98.7,300,54.2,361,65.3,553,423,76.5,423,76.5,0,0.0,0,0.0,2017-10-17,TJF
東證期貨,all,613,91.5,646,96.4,330,49.3,417,62.2,670,423,63.1,423,63.1,58,8.7,58,8.7,2017-10-17,TJF
東證期貨,201711,608,95.3,628,98.4,350,54.9,429,67.2,638,511,80.1,511,80.1,0,0.0,0,0.0,2017-10-18,TJF
東證期貨,all,696,92.2,729,96.6,384,50.9,484,64.1,755,511,67.7,511,67.7,64,8.5,64,8.5,2017-10-18,TJF
東證期貨,201711,501,94.9,519,98.3,266,50.4,330,62.5,528,398,75.4,398,75.4,0,0.0,0,0.0,2017-10-19,TJF
東證期貨,all,649,92.2,682,96.9,330,46.9,429,60.9,704,398,56.5,398,56.5,92,13.1,92,13.1,2017-10-19,TJF
東證期貨,201711,447,94.7,462,97.9,209,44.3,265,56.1,472,346,73.3,346,73.3,0,0.0,0,0.0,2017-10-20,TJF
東證期貨,all,603,92.8,631,97.1,281,43.2,370,56.9,650,346,53.2,346,53.2,91,14.0,91,14.0,2017-10-20,TJF
東證期貨,201711,392,92.5,414,97.6,158,37.3,209,49.3,424,298,70.3,298,70.3,0,0.0,10,2.4,2017-10-23,TJF
東證期貨,all,500,89.8,535,96.1,195,35.0,268,48.1,557,298,53.5,298,53.5,57,10.2,57,10.2,2017-10-23,TJF
東證期貨,201711,397,91.9,419,97.0,167,38.7,217,50.2,432,309,71.5,309,71.5,0,0.0,10,2.3,2017-10-24,TJF
東證期貨,all,506,89.7,540,95.7,204,36.2,280,49.6,564,309,54.8,309,54.8,60,10.6,60,10.6,2017-10-24,TJF
東證期貨,201711,365,91.2,387,96.8,142,35.5,192,48.0,400,272,68.0,272,68.0,0,0.0,10,2.5,2017-10-25,TJF
東證期貨,all,483,89.3,512,94.6,188,34.8,267,49.4,541,272,50.3,272,50.3,66,12.2,66,12.2,2017-10-25,TJF
東證期貨,201711,350,89.3,376,95.9,139,35.5,191,48.7,392,253,64.5,253,64.5,0,0.0,10,2.6,2017-10-26,TJF
東證期貨,all,456,86.5,493,93.5,185,35.1,255,48.4,527,253,48.0,253,48.0,66,12.5,66,12.5,2017-10-26,TJF
東證期貨,201711,321,87.9,352,96.4,116,31.8,156,42.7,365,237,64.9,237,64.9,0,0.0,10,2.7,2017-10-27,TJF
東證期貨,all,430,86.7,470,94.8,141,28.4,217,43.8,496,237,47.8,237,47.8,27,5.4,37,7.5,2017-10-27,TJF
東證期貨,201711,269,84.6,301,94.7,98,30.8,134,42.1,318,179,56.3,179,56.3,10,3.1,10,3.1,2017-10-30,TJF
東證期貨,all,370,83.0,413,92.6,157,35.2,207,46.4,446,185,41.5,185,41.5,0,0.0,10,2.2,2017-10-30,TJF
東證期貨,201711,246,82.6,275,92.3,97,32.6,133,44.6,298,107,35.9,107,35.9,10,3.4,10,3.4,2017-10-31,TJF
東證期貨,all,423,84.1,465,92.4,229,45.5,276,54.9,503,189,37.6,189,37.6,0,0.0,10,2.0,2017-10-31,TJF
東證期貨,201711,430,90.9,460,97.3,224,47.4,268,56.7,473,308,65.1,308,65.1,0,0.0,9,1.9,2017-11-01,TJF
東證期貨,all,600,88.0,640,93.8,298,43.7,391,57.3,682,379,55.6,379,55.6,0,0.0,0,0.0,2017-11-01,TJF
東證期貨,201711,428,92.8,453,98.3,219,47.5,257,55.7,461,335,72.7,335,72.7,0,0.0,0,0.0,2017-11-02,TJF
東證期貨,all,607,89.0,646,94.7,324,47.5,394,57.8,682,415,60.9,415,60.9,0,0.0,0,0.0,2017-11-02,TJF
東證期貨,201711,422,92.3,448,98.0,220,48.1,261,57.1,457,335,73.3,335,73.3,10,2.2,10,2.2,2017-11-03,TJF
東證期貨,all,601,88.5,642,94.6,329,48.5,399,58.8,679,415,61.1,415,61.1,0,0.0,10,1.5,2017-11-03,TJF
東證期貨,201711,380,96.9,390,99.5,198,50.5,231,58.9,392,329,83.9,329,83.9,10,2.6,10,2.6,2017-11-06,TJF
東證期貨,all,549,88.7,581,93.9,331,53.5,377,60.9,619,373,60.3,373,60.3,0,0.0,10,1.6,2017-11-06,TJF
東證期貨,201711,372,96.6,382,99.2,207,53.8,243,63.1,385,340,88.3,340,88.3,0,0.0,10,2.6,2017-11-07,TJF
東證期貨,all,592,90.2,620,94.5,338,51.5,409,62.3,656,435,66.3,435,66.3,0,0.0,0,0.0,2017-11-07,TJF
東證期貨,201711,296,97.4,302,99.3,168,55.3,198,65.1,304,274,90.1,274,90.1,10,3.3,10,3.3,2017-11-08,TJF
東證期貨,all,516,88.5,547,93.8,301,51.6,354,60.7,583,344,59.0,344,59.0,0,0.0,10,1.7,2017-11-08,TJF
東證期貨,201711,122,95.3,127,99.2,63,49.2,83,64.8,128,111,86.7,111,86.7,10,7.8,10,7.8,2017-11-09,TJF
東證期貨,all,402,82.5,447,91.8,257,52.8,300,61.6,487,186,38.2,186,38.2,10,2.1,10,2.1,2017-11-09,TJF
東證期貨,201712,250,72.3,292,84.4,192,55.5,236,68.2,346,32,9.2,32,9.2,46,13.3,46,13.3,2017-11-10,TJF
東證期貨,all,253,70.9,295,82.6,194,54.3,238,66.7,357,32,9.0,32,9.0,46,12.9,46,12.9,2017-11-10,TJF
東證期貨,201712,252,73.0,290,84.1,200,58.0,232,67.2,345,32,9.3,32,9.3,57,16.5,57,16.5,2017-11-13,TJF
東證期貨,all,255,72.9,293,83.7,201,57.4,233,66.6,350,32,9.1,32,9.1,57,16.3,57,16.3,2017-11-13,TJF
東證期貨,201712,256,74.2,294,85.2,143,41.4,181,52.5,345,34,9.9,34,9.9,20,5.8,20,5.8,2017-11-14,TJF
東證期貨,all,288,73.5,332,84.7,183,46.7,221,56.4,392,74,18.9,74,18.9,20,5.1,20,5.1,2017-11-14,TJF
東證期貨,201712,260,62.8,311,75.1,295,71.3,320,77.3,414,46,11.1,46,11.1,116,28.0,116,28.0,2017-11-15,TJF
東證期貨,all,288,60.6,354,74.5,345,72.6,370,77.9,475,46,9.7,46,9.7,166,34.9,166,34.9,2017-11-15,TJF
東證期貨,201712,341,82.8,364,88.3,123,29.9,161,39.1,412,148,35.9,148,35.9,0,0.0,0,0.0,2017-11-16,TJF
東證期貨,all,360,74.7,423,87.8,166,34.4,212,44.0,482,148,30.7,148,30.7,51,10.6,51,10.6,2017-11-16,TJF
東證期貨,201712,324,74.7,353,81.3,134,30.9,180,41.5,434,143,32.9,143,32.9,0,0.0,0,0.0,2017-11-17,TJF
東證期貨,all,339,67.3,406,80.6,177,35.1,228,45.2,504,143,28.4,143,28.4,51,10.1,51,10.1,2017-11-17,TJF
東證期貨,201712,279,68.4,322,78.9,145,35.5,186,45.6,408,63,15.4,63,15.4,30,7.4,30,7.4,2017-11-20,TJF
東證期貨,all,306,62.8,382,78.4,207,42.5,249,51.1,487,63,12.9,63,12.9,87,17.9,87,17.9,2017-11-20,TJF
東證期貨,201712,330,77.5,359,84.3,148,34.7,191,44.8,426,145,34.0,145,34.0,0,0.0,0,0.0,2017-11-21,TJF
東證期貨,all,348,69.5,411,82.0,194,38.7,247,49.3,501,145,28.9,145,28.9,58,11.6,58,11.6,2017-11-21,TJF
東證期貨,201712,286,71.0,328,81.4,142,35.2,192,47.6,403,115,28.5,115,28.5,0,0.0,0,0.0,2017-11-22,TJF
東證期貨,all,318,63.3,409,81.5,211,42.0,269,53.6,502,115,22.9,115,22.9,64,12.7,64,12.7,2017-11-22,TJF
東證期貨,201712,244,67.8,271,75.3,160,44.4,206,57.2,360,52,14.4,52,14.4,0,0.0,0,0.0,2017-11-23,TJF
東證期貨,all,299,65.1,353,76.9,230,50.1,283,61.7,459,52,11.3,52,11.3,64,13.9,64,13.9,2017-11-23,TJF
東證期貨,201712,282,73.6,323,84.3,159,41.5,195,50.9,383,81,21.1,86,22.5,0,0.0,0,0.0,2017-11-24,TJF
東證期貨,all,326,64.9,409,81.5,255,50.8,296,59.0,502,81,16.1,81,16.1,69,13.7,69,13.7,2017-11-24,TJF
東證期貨,201712,255,68.5,316,84.9,124,33.3,163,43.8,372,57,15.3,62,16.7,0,0.0,0,0.0,2017-11-27,TJF
東證期貨,all,299,62.3,398,82.9,204,42.5,247,51.5,480,57,11.9,57,11.9,75,15.6,75,15.6,2017-11-27,TJF
東證期貨,201712,334,82.5,356,87.9,184,45.4,223,55.1,405,150,37.0,155,38.3,0,0.0,0,0.0,2017-11-28,TJF
東證期貨,all,400,77.7,451,87.6,269,52.2,312,60.6,515,150,29.1,155,30.1,82,15.9,82,15.9,2017-11-28,TJF
東證期貨,201712,395,87.0,417,91.9,169,37.2,213,46.9,454,234,51.5,234,51.5,0,0.0,0,0.0,2017-11-29,TJF
東證期貨,all,446,77.7,510,88.9,259,45.1,305,53.1,574,229,39.9,229,39.9,88,15.3,88,15.3,2017-11-29,TJF
東證期貨,201712,409,88.5,434,93.9,178,38.5,231,50.0,462,241,52.2,247,53.5,0,0.0,0,0.0,2017-11-30,TJF
東證期貨,all,484,82.5,538,91.7,263,44.8,323,55.0,587,241,41.1,247,42.1,77,13.1,77,13.1,2017-11-30,TJF
東證期貨,201712,375,87.2,398,92.6,191,44.4,232,54.0,430,207,48.1,213,49.5,0,0.0,0,0.0,2017-12-01,TJF
東證期貨,all,480,81.8,524,89.3,309,52.6,351,59.8,587,207,35.3,213,36.3,103,17.5,103,17.5,2017-12-01,TJF
東證期貨,201712,281,83.6,301,89.6,140,41.7,176,52.4,336,120,35.7,120,35.7,0,0.0,0,0.0,2017-12-04,TJF
東證期貨,all,384,76.8,432,86.4,268,53.6,307,61.4,500,114,22.8,120,24.0,112,22.4,112,22.4,2017-12-04,TJF
東證期貨,201712,324,90.0,338,93.9,118,32.8,159,44.2,360,184,51.1,184,51.1,0,0.0,0,0.0,2017-12-05,TJF
東證期貨,all,465,82.7,513,91.3,263,46.8,308,54.8,562,178,31.7,184,32.7,112,19.9,112,19.9,2017-12-05,TJF
東證期貨,201712,216,86.7,233,93.6,112,45.0,134,53.8,249,113,45.4,113,45.4,0,0.0,0,0.0,2017-12-06,TJF
東證期貨,all,373,77.5,427,88.8,245,50.9,286,59.5,481,107,22.2,113,23.5,95,19.8,95,19.8,2017-12-06,TJF
東證期貨,201712,330,96.5,340,99.4,111,32.5,148,43.3,342,292,85.4,292,85.4,0,0.0,0,0.0,2017-12-07,TJF
東證期貨,all,611,90.8,641,95.2,210,31.2,299,44.4,673,286,42.5,292,43.4,37,5.5,37,5.5,2017-12-07,TJF
東證期貨,201801,367,88.4,397,95.7,225,54.2,266,64.1,415,39,9.4,39,9.4,0,0.0,0,0.0,2017-12-08,TJF
東證期貨,all,395,87.8,427,94.9,225,50.0,286,63.6,450,39,8.7,39,8.7,0,0.0,0,0.0,2017-12-08,TJF
東證期貨,201801,428,89.5,452,94.6,245,51.3,296,61.9,478,62,13.0,62,13.0,0,0.0,0,0.0,2017-12-11,TJF
東證期貨,all,466,88.3,491,93.0,250,47.3,322,61.0,528,63,11.9,63,11.9,0,0.0,0,0.0,2017-12-11,TJF
東證期貨,201801,522,92.7,543,96.4,281,49.9,339,60.2,563,120,21.3,120,21.3,0,0.0,0,0.0,2017-12-12,TJF
東證期貨,all,554,90.7,578,94.6,281,46.0,355,58.1,611,121,19.8,121,19.8,0,0.0,0,0.0,2017-12-12,TJF
東證期貨,201801,520,92.9,540,96.4,281,50.2,339,60.5,560,120,21.4,120,21.4,0,0.0,0,0.0,2017-12-13,TJF
東證期貨,all,580,90.8,604,94.5,286,44.8,378,59.2,639,120,18.8,120,18.8,30,4.7,30,4.7,2017-12-13,TJF
東證期貨,201801,507,95.3,519,97.6,267,50.2,324,60.9,532,119,22.4,119,22.4,0,0.0,0,0.0,2017-12-14,TJF
東證期貨,all,573,94.4,588,96.9,271,44.6,361,59.5,607,119,19.6,119,19.6,30,4.9,30,4.9,2017-12-14,TJF
東證期貨,201801,418,91.7,430,94.3,239,52.4,289,63.4,456,0,0.0,0,0.0,35,7.7,35,7.7,2017-12-15,TJF
東證期貨,all,467,90.5,481,93.2,271,52.5,329,63.8,516,0,0.0,0,0.0,67,13.0,67,13.0,2017-12-15,TJF
東證期貨,201801,510,93.2,530,96.9,290,53.0,332,60.7,547,0,0.0,0,0.0,51,9.3,59,10.8,2017-12-18,TJF
東證期貨,all,580,92.7,603,96.3,315,50.3,380,60.7,626,0,0.0,0,0.0,76,12.1,76,12.1,2017-12-18,TJF
東證期貨,201801,586,94.1,607,97.4,372,59.7,414,66.5,623,0,0.0,0,0.0,145,23.3,153,24.6,2017-12-19,TJF
東證期貨,all,670,93.4,695,96.9,399,55.6,464,64.7,717,0,0.0,0,0.0,172,24.0,172,24.0,2017-12-19,TJF
東證期貨,201801,627,95.0,641,97.1,375,56.8,424,64.2,660,0,0.0,0,0.0,152,23.0,160,24.2,2017-12-20,TJF
東證期貨,all,740,94.8,755,96.7,417,53.4,491,62.9,781,0,0.0,0,0.0,179,22.9,179,22.9,2017-12-20,TJF
東證期貨,201801,684,96.2,696,97.9,376,52.9,452,63.6,711,0,0.0,0,0.0,137,19.3,137,19.3,2017-12-21,TJF
東證期貨,all,830,95.7,845,97.5,435,50.2,542,62.5,867,0,0.0,0,0.0,164,18.9,164,18.9,2017-12-21,TJF
東證期貨,201801,710,95.8,726,98.0,401,54.1,480,64.8,741,0,0.0,0,0.0,158,21.3,158,21.3,2017-12-22,TJF
東證期貨,all,884,95.0,904,97.1,483,51.9,591,63.5,931,0,0.0,0,0.0,211,22.7,211,22.7,2017-12-22,TJF
東證期貨,201801,687,96.8,698,98.3,388,54.6,462,65.1,710,0,0.0,0,0.0,155,21.8,155,21.8,2017-12-25,TJF
東證期貨,all,866,95.6,885,97.7,486,53.6,580,64.0,906,0,0.0,0,0.0,208,23.0,208,23.0,2017-12-25,TJF
東證期貨,201801,682,97.6,691,98.9,403,57.7,464,66.4,699,0,0.0,0,0.0,155,22.2,163,23.3,2017-12-26,TJF
東證期貨,all,892,96.7,906,98.3,529,57.4,613,66.5,922,0,0.0,0,0.0,233,25.3,233,25.3,2017-12-26,TJF
東證期貨,201801,680,97.6,689,98.9,408,58.5,464,66.6,697,0,0.0,0,0.0,152,21.8,160,23.0,2017-12-27,TJF
東證期貨,all,901,97.0,914,98.4,534,57.5,618,66.5,929,0,0.0,0,0.0,232,25.0,232,25.0,2017-12-27,TJF
東證期貨,201801,620,96.7,632,98.6,382,59.6,438,68.3,641,0,0.0,0,0.0,152,23.7,160,25.0,2017-12-28,TJF
東證期貨,all,838,96.2,854,98.0,508,58.3,587,67.4,871,0,0.0,0,0.0,232,26.6,232,26.6,2017-12-28,TJF
東證期貨,201801,592,96.3,606,98.5,383,62.3,431,70.1,615,0,0.0,0,0.0,188,30.6,196,31.9,2017-12-29,TJF
東證期貨,all,792,95.7,809,97.7,504,60.9,577,69.7,828,0,0.0,0,0.0,257,31.0,257,31.0,2017-12-29,TJF
東證期貨,201801,599,96.8,612,98.9,394,63.7,437,70.6,619,0,0.0,0,0.0,188,30.4,196,31.7,2018-01-02,TJF
東證期貨,all,798,96.0,814,98.0,514,61.9,584,70.3,831,0,0.0,0,0.0,257,30.9,257,30.9,2018-01-02,TJF
東證期貨,201801,578,95.7,592,98.0,394,65.2,436,72.2,604,0,0.0,0,0.0,188,31.1,196,32.5,2018-01-03,TJF
東證期貨,all,776,95.2,793,97.3,510,62.6,581,71.3,815,0,0.0,0,0.0,257,31.5,257,31.5,2018-01-03,TJF
東證期貨,201801,452,90.9,469,94.4,304,61.2,341,68.6,497,0,0.0,0,0.0,82,16.5,90,18.1,2018-01-04,TJF
東證期貨,all,643,88.6,674,92.8,396,54.5,481,66.3,726,0,0.0,0,0.0,155,21.3,155,21.3,2018-01-04,TJF
東證期貨,201801,337,80.8,373,89.4,266,63.8,301,72.2,417,0,0.0,0,0.0,147,35.3,155,37.2,2018-01-05,TJF
東證期貨,all,557,78.3,606,85.2,392,55.1,482,67.8,711,0,0.0,0,0.0,236,33.2,236,33.2,2018-01-05,TJF
