date,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2024-10-29,2330,台積電,TW0002330008,6770030594,19162702648,26.1,73.89,100.0,100.0,25932733242,2024-09-11, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11310' target=_blank>4</a>
2024-10-30,2330,台積電,TW0002330008,6774633787,19158099455,26.12,73.87,100.0,100.0,25932733242,2024-09-11,
2024-11-01,2330,台積電,TW0002330008,6782719847,19150013395,26.15,73.84,100.0,100.0,25932733242,2024-09-11,
2024-11-04,2330,台積電,TW0002330008,6783401470,19149331772,26.15,73.84,100.0,100.0,25932733242,2024-09-11,
2024-11-05,2330,台積電,TW0002330008,6784068628,19148664614,26.16,73.83,100.0,100.0,25932733242,2024-09-11,
2024-11-06,2330,台積電,TW0002330008,6791811093,19140922149,26.19,73.8,100.0,100.0,25932733242,2024-09-11,
2024-11-07,2330,台積電,TW0002330008,6804515159,19128218083,26.23,73.76,100.0,100.0,25932733242,2024-09-11,
2024-11-08,2330,台積電,TW0002330008,6801464334,19131268908,26.22,73.77,100.0,100.0,25932733242,2024-09-11,
2024-11-11,2330,台積電,TW0002330008,6801971311,19130761931,26.22,73.77,100.0,100.0,25932733242,2024-09-11,
2024-11-12,2330,台積電,TW0002330008,6818852869,19113880373,26.29,73.7,100.0,100.0,25932733242,2024-09-11,
2024-11-13,2330,台積電,TW0002330008,6838201667,19094531575,26.36,73.63,100.0,100.0,25932733242,2024-09-11,
2024-11-14,2330,台積電,TW0002330008,6842950304,19089782938,26.38,73.61,100.0,100.0,25932733242,2024-09-11,
2024-11-15,2330,台積電,TW0002330008,6846136180,19086597062,26.39,73.6,100.0,100.0,25932733242,2024-09-11,
2024-11-18,2330,台積電,TW0002330008,6848557288,19084175954,26.4,73.59,100.0,100.0,25932733242,2024-09-11,
2024-11-19,2330,台積電,TW0002330008,6846552355,19086180887,26.4,73.59,100.0,100.0,25932733242,2024-09-11,
2024-11-20,2330,台積電,TW0002330008,6861823104,19070910138,26.46,73.53,100.0,100.0,25932733242,2024-09-11,
2024-11-21,2330,台積電,TW0002330008,6874967766,19057765476,26.51,73.48,100.0,100.0,25932733242,2024-09-11,
2024-11-22,2330,台積電,TW0002330008,6868641323,19064091919,26.48,73.51,100.0,100.0,25932733242,2024-09-11,
2024-11-25,2330,台積電,TW0002330008,6876341608,19056391634,26.51,73.48,100.0,100.0,25932733242,2024-09-11,
2024-11-26,2330,台積電,TW0002330008,6887184660,19045548582,26.55,73.44,100.0,100.0,25932733242,2024-09-11,
2024-11-27,2330,台積電,TW0002330008,6896801701,19035931541,26.59,73.4,100.0,100.0,25932733242,2024-09-11,
2024-11-28,2330,台積電,TW0002330008,6900079260,19032653982,26.6,73.39,100.0,100.0,25932733242,2024-09-11,
2024-11-29,2330,台積電,TW0002330008,6908485675,19024247567,26.64,73.35,100.0,100.0,25932733242,2024-09-11,
2024-12-02,2330,台積電,TW0002330008,6897979647,19034753595,26.59,73.4,100.0,100.0,25932733242,2024-09-11,
2024-12-03,2330,台積電,TW0002330008,6887742453,19044990789,26.56,73.43,100.0,100.0,25932733242,2024-09-11,
2024-12-04,2330,台積電,TW0002330008,6877148412,19055584830,26.51,73.48,100.0,100.0,25932733242,2024-09-11,
2024-12-05,2330,台積電,TW0002330008,6867383443,19065349799,26.48,73.51,100.0,100.0,25932733242,2024-09-11,
2024-12-06,2330,台積電,TW0002330008,6870732502,19062000740,26.49,73.5,100.0,100.0,25932733242,2024-09-11,
2024-12-09,2330,台積電,TW0002330008,6865979997,19066753245,26.47,73.52,100.0,100.0,25932733242,2024-09-11,
2024-12-10,2330,台積電,TW0002330008,6868192504,19064540738,26.48,73.51,100.0,100.0,25932733242,2024-09-11,
2024-12-11,2330,台積電,TW0002330008,6875269482,19057463760,26.51,73.48,100.0,100.0,25932733242,2024-09-11,
2024-12-12,2330,台積電,TW0002330008,6875057513,19057675729,26.51,73.48,100.0,100.0,25932733242,2024-09-11,
2024-12-13,2330,台積電,TW0002330008,6875078454,19057654788,26.51,73.48,100.0,100.0,25932733242,2024-09-11,
2024-12-16,2330,台積電,TW0002330008,6855688907,19077044335,26.43,73.56,100.0,100.0,25932733242,2024-09-11,
2024-12-17,2330,台積電,TW0002330008,6851668093,19081065149,26.42,73.57,100.0,100.0,25932733242,2024-09-11,
2024-12-18,2330,台積電,TW0002330008,6839051409,19093681833,26.37,73.62,100.0,100.0,25932733242,2024-09-11,
2024-12-19,2330,台積電,TW0002330008,6845247582,19087485660,26.39,73.6,100.0,100.0,25932733242,2024-09-11,
2024-12-20,2330,台積電,TW0002330008,6869556656,19063176586,26.48,73.51,100.0,100.0,25932733242,2024-09-11,
2024-12-23,2330,台積電,TW0002330008,6851852880,19080880362,26.42,73.57,100.0,100.0,25932733242,2024-09-11,
2024-12-24,2330,台積電,TW0002330008,6847110206,19085623036,26.4,73.59,100.0,100.0,25932733242,2024-09-11,
2024-12-25,2330,台積電,TW0002330008,6843311717,19089421525,26.38,73.61,100.0,100.0,25932733242,2024-09-11,
2024-12-26,2330,台積電,TW0002330008,6838675430,19094057812,26.37,73.62,100.0,100.0,25932733242,2024-09-11,
2024-12-27,2330,台積電,TW0002330008,6834670230,19098063012,26.35,73.64,100.0,100.0,25932733242,2024-09-11,
2024-12-30,2330,台積電,TW0002330008,6831741345,19100991897,26.34,73.65,100.0,100.0,25932733242,2024-09-11,
2024-12-31,2330,台積電,TW0002330008,6838626489,19094106753,26.37,73.62,100.0,100.0,25932733242,2024-09-11,
2025-01-02,2330,台積電,TW0002330008,6851680176,19081053066,26.42,73.57,100.0,100.0,25932733242,2024-09-11,
2025-01-03,2330,台積電,TW0002330008,6847851477,19084881765,26.4,73.59,100.0,100.0,25932733242,2024-09-11,
2025-01-06,2330,台積電,TW0002330008,6816598041,19116135201,26.28,73.71,100.0,100.0,25932733242,2024-09-11,
2025-01-07,2330,台積電,TW0002330008,6820812852,19111920390,26.3,73.69,100.0,100.0,25932733242,2024-09-11,
2025-01-08,2330,台積電,TW0002330008,6832853886,19099879356,26.34,73.65,100.0,100.0,25932733242,2024-09-11,
2025-01-09,2330,台積電,TW0002330008,6839425735,19093307507,26.37,73.62,100.0,100.0,25932733242,2024-09-11,
2025-01-10,2330,台積電,TW0002330008,6844917883,19087815359,26.39,73.6,100.0,100.0,25932733242,2024-09-11,
2025-01-13,2330,台積電,TW0002330008,6860493773,19072239469,26.45,73.54,100.0,100.0,25932733242,2024-09-11,
2025-01-14,2330,台積電,TW0002330008,6861769291,19070963951,26.45,73.54,100.0,100.0,25932733242,2024-09-11,
2025-01-15,2330,台積電,TW0002330008,6873304094,19059429148,26.5,73.49,100.0,100.0,25932733242,2024-09-11,
2025-01-16,2330,台積電,TW0002330008,6859491296,19073241946,26.45,73.54,100.0,100.0,25932733242,2024-09-11,
2025-01-17,2330,台積電,TW0002330008,6847958206,19084775036,26.4,73.59,100.0,100.0,25932733242,2024-09-11,
2025-01-20,2330,台積電,TW0002330008,6843797738,19088935504,26.39,73.6,100.0,100.0,25932733242,2024-09-11,
2025-01-21,2330,台積電,TW0002330008,6841220732,19091512510,26.38,73.61,100.0,100.0,25932733242,2024-09-11,
2025-01-22,2330,台積電,TW0002330008,6834277178,19098456064,26.35,73.64,100.0,100.0,25932733242,2024-09-11,
2025-01-23,2330,台積電,TW0002330008,6833440154,19099293088,26.35,73.64,100.0,100.0,25932733242,2024-09-11,
2025-01-24,2330,台積電,TW0002330008,6833440154,19099293088,26.35,73.64,100.0,100.0,25932733242,2024-09-11,
2025-02-03,2330,台積電,TW0002330008,6867179018,19065554224,26.48,73.51,100.0,100.0,25932733242,2024-09-11,
2025-02-04,2330,台積電,TW0002330008,6854984752,19077748490,26.43,73.56,100.0,100.0,25932733242,2024-09-11,
2025-02-05,2330,台積電,TW0002330008,6850384063,19082349179,26.41,73.58,100.0,100.0,25932733242,2024-09-11,
2025-02-06,2330,台積電,TW0002330008,6851027210,19081706032,26.41,73.58,100.0,100.0,25932733242,2024-09-11,
2025-02-07,2330,台積電,TW0002330008,6847934837,19084798405,26.4,73.59,100.0,100.0,25932733242,2024-09-11,
2025-02-10,2330,台積電,TW0002330008,6850196390,19082536852,26.41,73.58,100.0,100.0,25932733242,2024-09-11,
2025-02-11,2330,台積電,TW0002330008,6850001302,19082731940,26.41,73.58,100.0,100.0,25932733242,2024-09-11,
2025-02-12,2330,台積電,TW0002330008,6850625900,19082107342,26.41,73.58,100.0,100.0,25932733242,2024-09-11,
2025-02-13,2330,台積電,TW0002330008,6861510849,19071222393,26.45,73.54,100.0,100.0,25932733242,2024-09-11,
2025-02-14,2330,台積電,TW0002330008,6882995629,19049737613,26.54,73.45,100.0,100.0,25932733242,2024-09-11,
2025-02-17,2330,台積電,TW0002330008,6873282843,19059450399,26.5,73.49,100.0,100.0,25932733242,2024-09-11,
2025-02-18,2330,台積電,TW0002330008,6869328775,19063404467,26.48,73.51,100.0,100.0,25932733242,2024-09-11,
2025-02-19,2330,台積電,TW0002330008,6869568766,19063164476,26.48,73.51,100.0,100.0,25932733242,2024-09-11,
2025-02-20,2330,台積電,TW0002330008,6875451805,19057281437,26.51,73.48,100.0,100.0,25932733242,2024-09-11,
2025-02-21,2330,台積電,TW0002330008,6876182036,19056551206,26.51,73.48,100.0,100.0,25932733242,2024-09-11,
2025-02-24,2330,台積電,TW0002330008,6886327094,19046406148,26.55,73.44,100.0,100.0,25932733242,2024-09-11, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11402' target=_blank>4</a>
2025-02-25,2330,台積電,TW0002330008,6911606543,19021126699,26.65,73.34,100.0,100.0,25932733242,2024-09-11,
2025-02-26,2330,台積電,TW0002330008,6918819349,19013913893,26.67,73.32,100.0,100.0,25932733242,2024-09-11,
2025-02-27,2330,台積電,TW0002330008,6938633402,18994099840,26.75,73.24,100.0,100.0,25932733242,2024-09-11,
2025-03-03,2330,台積電,TW0002330008,6957382239,18975351003,26.82,73.17,100.0,100.0,25932733242,2024-09-11,
2025-03-04,2330,台積電,TW0002330008,6988841099,18943892143,26.94,73.05,100.0,100.0,25932733242,2024-09-11,
2025-03-05,2330,台積電,TW0002330008,6993733598,18938999644,26.96,73.03,100.0,100.0,25932733242,2024-09-11,
2025-03-06,2330,台積電,TW0002330008,7004442012,18928291230,27.01,72.98,100.0,100.0,25932733242,2024-09-11,
2025-03-07,2330,台積電,TW0002330008,7014639664,18918093578,27.04,72.95,100.0,100.0,25932733242,2024-09-11,
2025-03-10,2330,台積電,TW0002330008,7029591191,18903142051,27.1,72.89,100.0,100.0,25932733242,2024-09-11,
2025-03-11,2330,台積電,TW0002330008,7049396495,18883336747,27.18,72.81,100.0,100.0,25932733242,2024-09-11,
2025-03-12,2330,台積電,TW0002330008,7048268797,18884464445,27.17,72.82,100.0,100.0,25932733242,2024-09-11,
2025-03-13,2330,台積電,TW0002330008,7058212865,18874520377,27.21,72.78,100.0,100.0,25932733242,2024-09-11,
2025-03-14,2330,台積電,TW0002330008,7066564425,18866168817,27.24,72.75,100.0,100.0,25932733242,2024-09-11, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11403' target=_blank>4</a>
2025-03-17,2330,台積電,TW0002330008,7070819251,18861913991,27.26,72.73,100.0,100.0,25932733242,2024-09-11, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11403' target=_blank>4</a>
2025-03-18,2330,台積電,TW0002330008,7075536235,18857197007,27.28,72.71,100.0,100.0,25932733242,2024-09-11,
2025-03-19,2330,台積電,TW0002330008,7087825820,18844907422,27.33,72.66,100.0,100.0,25932733242,2024-09-11,
2025-03-20,2330,台積電,TW0002330008,7075478343,18857254899,27.28,72.71,100.0,100.0,25932733242,2024-09-11,
2025-03-21,2330,台積電,TW0002330008,7080153959,18852579283,27.3,72.69,100.0,100.0,25932733242,2024-09-11,
2025-03-24,2330,台積電,TW0002330008,7080866646,18851866596,27.3,72.69,100.0,100.0,25932733242,2024-09-11,
2025-03-25,2330,台積電,TW0002330008,7072712705,18860020537,27.27,72.72,100.0,100.0,25932733242,2024-09-11,
2025-03-26,2330,台積電,TW0002330008,7081841689,18850891553,27.3,72.69,100.0,100.0,25932733242,2024-09-11,
2025-03-27,2330,台積電,TW0002330008,7101443008,18831290234,27.38,72.61,100.0,100.0,25932733242,2024-09-11,
2025-03-28,2330,台積電,TW0002330008,7107852417,18824880825,27.4,72.59,100.0,100.0,25932733242,2024-09-11,
2025-03-31,2330,台積電,TW0002330008,7131707841,18801025401,27.5,72.49,100.0,100.0,25932733242,2024-09-11,
2025-04-01,2330,台積電,TW0002330008,7129658206,18803075036,27.49,72.5,100.0,100.0,25932733242,2024-09-11,
2025-04-02,2330,台積電,TW0002330008,7131227424,18801505818,27.49,72.5,100.0,100.0,25932733242,2024-09-11,
2025-04-07,2330,台積電,TW0002330008,7132016289,18800716953,27.5,72.49,100.0,100.0,25932733242,2024-09-11,
2025-04-08,2330,台積電,TW0002330008,7173254571,18759478671,27.66,72.33,100.0,100.0,25932733242,2024-09-11,
2025-04-09,2330,台積電,TW0002330008,7208959995,18723773247,27.79,72.2,100.0,100.0,25932733242,2024-09-11,
2025-04-10,2330,台積電,TW0002330008,7209998329,18722734913,27.8,72.19,100.0,100.0,25932733242,2024-09-11,
2025-04-11,2330,台積電,TW0002330008,7196402052,18736331190,27.75,72.24,100.0,100.0,25932733242,2024-09-11,
2025-04-14,2330,台積電,TW0002330008,7207943042,18724790200,27.79,72.2,100.0,100.0,25932733242,2024-09-11,
2025-04-15,2330,台積電,TW0002330008,7204181892,18728551350,27.78,72.21,100.0,100.0,25932733242,2024-09-11,
2025-04-16,2330,台積電,TW0002330008,7212150500,18720582742,27.81,72.18,100.0,100.0,25932733242,2024-09-11,
2025-04-17,2330,台積電,TW0002330008,7221303409,18711429833,27.84,72.15,100.0,100.0,25932733242,2024-09-11,
2025-04-18,2330,台積電,TW0002330008,7228874292,18703858950,27.87,72.12,100.0,100.0,25932733242,2024-09-11,
2025-04-21,2330,台積電,TW0002330008,7230601955,18702131287,27.88,72.11,100.0,100.0,25932733242,2024-09-11,
2025-04-22,2330,台積電,TW0002330008,7239329770,18693403472,27.91,72.08,100.0,100.0,25932733242,2024-09-11,
2025-04-23,2330,台積電,TW0002330008,7223851118,18708882124,27.85,72.14,100.0,100.0,25932733242,2024-09-11,
2025-04-24,2330,台積電,TW0002330008,7219002385,18713730857,27.83,72.16,100.0,100.0,25932733242,2024-09-11,
2025-04-25,2330,台積電,TW0002330008,7205343480,18727389762,27.78,72.21,100.0,100.0,25932733242,2024-09-11,
2025-04-28,2330,台積電,TW0002330008,7198762978,18733970264,27.75,72.24,100.0,100.0,25932733242,2024-09-11,
2025-04-29,2330,台積電,TW0002330008,7194905590,18737827652,27.74,72.25,100.0,100.0,25932733242,2024-09-11,
2025-04-30,2330,台積電,TW0002330008,7182969782,18749763460,27.69,72.3,100.0,100.0,25932733242,2024-09-11,
2025-05-02,2330,台積電,TW0002330008,7157485852,18775247390,27.6,72.39,100.0,100.0,25932733242,2024-09-11,
2025-05-05,2330,台積電,TW0002330008,7141079140,18791654102,27.53,72.46,100.0,100.0,25932733242,2024-09-11,
2025-05-06,2330,台積電,TW0002330008,7141782122,18790951120,27.53,72.46,100.0,100.0,25932733242,2024-09-11,
2025-05-07,2330,台積電,TW0002330008,7135141999,18797591243,27.51,72.48,100.0,100.0,25932733242,2024-09-11,
2025-05-08,2330,台積電,TW0002330008,7136785348,18795947894,27.52,72.47,100.0,100.0,25932733242,2024-09-11,
2025-05-09,2330,台積電,TW0002330008,7122298042,18810435200,27.46,72.53,100.0,100.0,25932733242,2024-09-11,
2025-05-12,2330,台積電,TW0002330008,7117696499,18815036743,27.44,72.55,100.0,100.0,25932733242,2024-09-11,
2025-05-13,2330,台積電,TW0002330008,7110968610,18821764632,27.42,72.57,100.0,100.0,25932733242,2024-09-11,
2025-05-14,2330,台積電,TW0002330008,7093649912,18839083330,27.35,72.64,100.0,100.0,25932733242,2024-09-11,
2025-05-15,2330,台積電,TW0002330008,7092585703,18840147539,27.34,72.65,100.0,100.0,25932733242,2025-05-15, <a href='https://mopsov.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2025-05-16,2330,台積電,TW0002330008,7091530462,18841202780,27.34,72.65,100.0,100.0,25932733242,2025-05-15,
2025-05-19,2330,台積電,TW0002330008,7094671591,18838061651,27.35,72.64,100.0,100.0,25932733242,2025-05-15,
2025-05-20,2330,台積電,TW0002330008,7093449805,18839283437,27.35,72.64,100.0,100.0,25932733242,2025-05-15,
2025-05-21,2330,台積電,TW0002330008,7084347700,18848385542,27.31,72.68,100.0,100.0,25932733242,2025-05-15,
2025-05-22,2330,台積電,TW0002330008,7083194979,18849538263,27.31,72.68,100.0,100.0,25932733242,2025-05-15,
2025-05-23,2330,台積電,TW0002330008,7079161681,18853571561,27.29,72.7,100.0,100.0,25932733242,2025-05-15,
2025-05-26,2330,台積電,TW0002330008,7070353074,18862380168,27.26,72.73,100.0,100.0,25932733242,2025-05-15,
2025-05-27,2330,台積電,TW0002330008,7071449790,18861283452,27.26,72.73,100.0,100.0,25932733242,2025-05-15,
2025-05-28,2330,台積電,TW0002330008,7066824319,18865908923,27.25,72.74,100.0,100.0,25932733242,2025-05-15,
2025-05-29,2330,台積電,TW0002330008,7074829815,18857903427,27.28,72.71,100.0,100.0,25932733242,2025-05-15,
2025-06-02,2330,台積電,TW0002330008,7090912669,18841820573,27.34,72.65,100.0,100.0,25932733242,2025-05-15,
2025-06-03,2330,台積電,TW0002330008,7091947537,18840785705,27.34,72.65,100.0,100.0,25932733242,2025-05-15,
2025-06-04,2330,台積電,TW0002330008,7089756883,18842976359,27.33,72.66,100.0,100.0,25932733242,2025-05-15,
2025-06-05,2330,台積電,TW0002330008,7088942278,18843673243,27.33,72.66,100.0,100.0,25932615521,2025-06-05, <a href='https://mopsov.twse.com.tw/mops/web/t98sb02' target=_blank>2</a>
2025-06-06,2330,台積電,TW0002330008,7100041359,18832574162,27.37,72.62,100.0,100.0,25932615521,2025-06-05,
2025-06-09,2330,台積電,TW0002330008,7096619807,18835995714,27.36,72.63,100.0,100.0,25932615521,2025-06-05,
2025-06-10,2330,台積電,TW0002330008,7080278449,18852337072,27.3,72.69,100.0,100.0,25932615521,2025-06-05,
