Year,Code,Name,TradeVolume,TradeValue,Transaction,HighestPrice,HDate,LowestPrice,LDate,AvgClosingPrice
113,03789T,台積電凱基34售17,496000,25190,17,0.17,1月17日,0.02,2月26日,0.06
113,037905,台積電國泰42購04,12733000,22402290,261,2.90,7月16日,1.05,9月04日,1.82
113,037939,台積電群益3C購12,8952000,29903050,144,4.40,7月09日,2.33,6月11日,3.46
113,037940,台積電群益45購05,12684000,16862140,270,1.71,7月12日,0.42,8月05日,1.01
113,037941,台積電群益45購06,17159000,21074700,648,1.92,7月11日,0.49,8月05日,1.12
113,03794P,台積電統一47售11,3260000,2025300,72,1.00,9月04日,0.47,12月27日,0.71
113,03795P,台積電統一4C售07,6683000,4223390,351,0.89,8月06日,0.41,12月31日,0.60
113,037966,台積電中信43購01,36985000,21491010,1064,1.37,7月11日,0.24,8月05日,0.57
113,03796P,台積電統一4C售08,46258000,32311180,683,1.03,8月06日,0.36,10月21日,0.67
113,037975,台積電永豐41購06,8576000,25357490,379,4.34,10月18日,2.02,9月09日,3.09
113,037994,台積電國泰42購05,12066000,19159250,261,2.28,10月15日,0.82,8月05日,1.58
113,037995,台積電國泰42購06,46781000,77462090,1050,2.48,7月11日,0.74,8月05日,1.58
113,038011,台積電富邦3C購08,9320000,11639610,503,2.20,10月18日,0.71,8月05日,1.48
113,038012,台積電富邦42購04,7137000,11881930,376,3.13,10月18日,0.87,8月05日,2.03
113,038021,台積電國票3C購05,2505000,4721200,193,4.70,7月11日,0.05,12月04日,1.83
113,038022,台積電國票41購03,6647000,13778040,333,3.65,7月11日,1.16,8月05日,2.24
113,038023,台積電國票43購02,10813000,25951520,247,3.73,7月11日,0.98,12月10日,1.93
113,038047,台積電凱基3C購27,3462000,5102100,243,2.98,7月08日,0.40,8月05日,1.52
113,038048,台積電凱基46購08,4305000,6311240,188,7.60,1月02日,0.78,9月04日,1.58
113,038049,台積電凱基48購01,6879000,11953570,305,2.64,7月11日,0.88,9月04日,1.64
113,03804P,台積電凱基43售39,3162000,3735440,102,3.08,8月05日,0.41,12月18日,1.25
113,038073,台積電元大3C購40,25606000,33610390,1355,2.09,7月11日,0.43,8月05日,1.16
113,038074,台積電元大3C購41,15393000,16834090,520,1.89,7月11日,0.42,8月06日,1.09
113,03811T,台積電中信36售05,812000,52010,52,0.38,1月16日,0.02,4月18日,0.11
113,038121,台積電群益3C購13,13235000,16661160,120,3.13,7月11日,0.01,11月29日,1.17
113,038122,台積電群益3C購14,9600000,11746260,84,2.49,7月08日,0.01,11月28日,1.08
113,038123,台積電群益43購10,8657000,13907300,129,2.31,7月11日,0.84,8月06日,1.59
113,038124,台積電群益43購11,11067000,17607300,223,2.20,7月11日,1.12,6月14日,1.58
113,038125,台積電群益43購12,13022000,21812510,213,2.33,7月11日,0.95,8月05日,1.60
113,038126,台積電群益43購13,9554000,20605970,101,2.90,9月25日,0.83,8月05日,2.01
113,038127,台積電群益43購14,6269000,11049050,152,2.66,7月11日,0.62,8月05日,1.65
113,03812T,台積電永豐36售02,1662000,341730,70,0.58,1月05日,0.01,3月25日,0.23
113,038168,台積電永豐3C購13,12519000,14472370,379,2.87,11月08日,0.17,11月29日,1.46
113,038186,台積電凱基3C購28,6466000,12012800,261,2.64,7月11日,0.67,8月05日,1.84
113,038187,台積電凱基3C購29,8254000,12879620,369,9.95,3月04日,0.82,8月05日,1.79
113,038188,台積電凱基3C購30,7149000,8217060,314,4.67,2月15日,0.06,11月18日,1.16
113,038189,台積電凱基41購18,2351000,3327540,116,2.34,7月11日,1.11,7月26日,1.53
113,038215,台積電台新3C購03,936000,3362970,34,4.98,7月16日,2.74,6月25日,3.73
113,038216,台積電台新42購01,1612000,18114100,181,22.10,10月18日,6.50,9月04日,12.70
113,03821P,台積電元大43售33,92630000,41068550,2619,1.47,8月05日,0.03,12月27日,0.44
113,03822P,台積電統一47售13,2870000,2031380,113,1.10,8月05日,0.30,10月21日,0.70
113,038233,台積電元富3C購16,3409000,7990210,319,5.60,7月16日,0.93,8月05日,2.47
113,038234,台積電元富41購01,1988000,4493650,103,3.81,7月18日,0.97,8月05日,2.20
113,038235,台積電元富42購11,2830000,9499550,269,5.45,10月18日,1.30,8月05日,3.77
113,038236,台積電元富43購03,3796000,6691390,120,2.90,8月14日,0.81,8月05日,1.76
113,038237,台積電元富46購02,4548000,8417660,150,3.35,7月15日,1.22,9月09日,2.12
113,038257,台積電國票41購04,2142000,4387130,173,5.65,7月11日,1.41,9月09日,2.69
113,038258,台積電國票42購03,1846000,5246790,182,3.67,8月19日,2.03,9月09日,2.93
113,038269,台積電元大3C購42,6485000,8665510,181,1.90,7月16日,0.52,11月28日,1.19
113,038270,台積電元大41購25,18515000,24272430,1062,2.12,7月11日,0.46,8月05日,1.10
113,038324,台積電群益3C購19,9442000,17480730,124,3.65,7月16日,0.07,11月28日,2.01
113,038325,台積電群益42購04,13877000,28874510,190,3.66,7月12日,0.42,12月20日,1.46
113,038326,台積電群益44購11,8867000,9064680,220,1.46,7月11日,0.44,11月29日,0.80
113,038327,台積電群益45購07,5970000,5950120,213,1.50,7月11日,0.53,9月18日,0.93
113,038378,台積電國泰42購07,9729000,21995970,237,3.30,7月11日,1.26,9月04日,2.22
113,03841P,台積電元大43售36,7275000,4483250,221,1.70,8月05日,0.09,12月19日,0.62
113,038427,台積電凱基43購18,2748000,3845850,113,2.53,7月08日,0.81,9月06日,1.56
113,038428,台積電凱基43購19,12197000,13923630,304,2.87,7月11日,0.18,8月05日,1.22
113,038460,台積電元大3C購43,7914000,9839280,311,1.99,7月11日,0.53,9月11日,1.15
113,038461,台積電元大3C購44,7870000,8084200,418,1.69,7月11日,0.40,8月05日,0.98
113,038462,台積電元大41購26,4696000,4241640,159,2.28,7月09日,0.04,12月23日,0.80
113,038511,台積電群益3C購20,14105000,20634850,141,3.54,7月11日,0.03,11月28日,1.49
113,038512,台積電群益3C購21,13659000,15757970,288,2.56,7月11日,0.27,9月09日,0.88
113,038513,台積電群益44購12,8980000,10106930,118,1.59,7月11日,0.44,9月11日,0.90
113,038514,台積電群益44購13,8375000,8289680,105,1.46,7月11日,0.40,9月09日,0.77
113,03860P,台積電元大43售39,8972000,4868030,328,1.22,8月06日,0.08,12月20日,0.50
113,03863T,台積電元大34售48,60000,7300,6,0.13,1月16日,0.12,1月17日,0.12
113,03864T,台積電元大34售50,,,,,11月04日,,12月26日,
113,03870C,台積電富邦32牛01,1186000,2021240,66,2.19,1月26日,1.57,1月03日,1.79
113,038743,台積電中信3C購12,24307000,17127990,1555,1.19,7月11日,0.30,11月29日,0.65
113,038744,台積電中信43購02,28917000,15872560,1568,1.26,1月08日,0.21,12月20日,0.48
113,038755,台積電兆豐43購01,4051000,3967470,251,1.62,7月11日,0.34,8月05日,0.94
113,038769,台積電永豐3C購15,12965000,13645580,234,1.73,7月11日,0.36,8月06日,0.90
113,038770,台積電永豐43購07,23643000,37460270,618,2.48,10月18日,0.87,8月05日,1.72
113,038771,台積電永豐46購02,22724000,26691060,747,1.64,7月11日,0.48,8月05日,1.08
113,038793,台積電國泰42購08,18958000,19964830,692,2.31,7月11日,0.08,2月15日,1.07
113,038803,台積電元富3C購17,3351000,3738580,238,2.08,7月11日,0.01,12月13日,0.95
113,038804,台積電元富41購02,8585000,7784110,207,1.69,7月11日,0.33,11月27日,0.85
113,038805,台積電元富42購12,4460000,4218110,145,1.72,7月18日,0.50,8月05日,0.92
113,038806,台積電元富43購04,6787000,8109770,133,2.23,8月19日,0.77,9月09日,1.30
113,038829,台積電凱基41購19,9623000,10424870,92,2.13,7月11日,0.03,12月25日,0.93
113,038863,台積電元大3C購47,11283000,11062210,358,1.67,7月11日,0.13,7月22日,0.82
113,038864,台積電元大41購27,41771000,35829450,1691,1.55,7月11日,0.36,11月29日,0.78
113,038865,台積電元大43購09,25445000,21559180,912,1.52,7月11日,0.40,8月05日,0.90
113,038910,台積電群益3C購23,3848000,11166030,54,4.34,7月11日,2.30,6月25日,3.12
113,038911,台積電群益3C購24,13821000,33727470,127,3.30,7月09日,1.08,8月06日,2.37
113,038912,台積電群益3C購25,22981000,37760740,359,3.26,7月11日,0.53,8月05日,1.82
113,038913,台積電群益3C購26,6206000,14360650,410,8.10,7月11日,0.02,12月03日,2.49
113,038947,台積電富邦3C購10,23520000,17554270,702,1.65,10月21日,0.04,2月05日,1.05
113,038948,台積電富邦42購05,9251000,8737800,501,1.73,7月11日,0.41,8月05日,1.01
113,03894P,台積電富邦42售07,10925000,5886850,218,1.17,8月08日,0.12,12月18日,0.63
113,03895P,台積電富邦44售01,8761000,5812980,109,1.72,8月08日,0.24,12月18日,0.78
113,038960,台積電國泰42購09,33175000,81821180,1118,3.79,10月18日,1.43,8月02日,2.50
113,039007,台積電凱基3C購31,1874000,3908120,116,3.06,7月16日,1.00,8月05日,2.17
113,039008,台積電凱基3C購32,1664000,3231290,157,3.52,7月11日,0.21,12月11日,1.90
113,039009,台積電凱基3C購33,1778000,3853550,119,3.22,7月08日,0.83,11月15日,1.85
113,039010,台積電凱基3C購34,2455000,4028600,225,4.10,7月11日,0.04,1月02日,1.90
113,039042,台積電台新3C購04,3318000,10407890,147,3.95,10月18日,1.13,8月06日,2.56
113,039056,台積電元大3C購51,21777000,20369320,595,1.75,7月11日,0.19,11月29日,0.82
113,039057,台積電元大3C購52,11814000,9815250,359,1.78,7月11日,0.33,12月11日,0.84
113,039058,台積電元大41購28,39647000,34021690,630,1.70,7月11日,0.41,8月05日,0.81
113,03911P,台積電台新42售05,,,,,1月25日,,1月25日,
113,039121,台積電群益3C購29,12133000,13665800,103,2.87,7月11日,0.02,11月28日,1.26
113,03912T,台積電凱基35售12,112000,124960,4,1.14,1月04日,0.03,2月23日,0.59
113,039198,台積電國泰42購10,6383000,11578720,182,2.61,7月11日,0.80,9月10日,1.62
113,039220,台積電凱基41購21,3054000,3291780,154,1.55,7月11日,0.55,9月10日,1.05
113,039221,台積電凱基41購22,4790000,4992780,240,1.69,7月11日,0.52,9月04日,1.01
113,039222,台積電凱基41購23,4355000,4278870,158,2.10,8月16日,0.49,12月13日,1.04
113,039223,台積電凱基41購24,2042000,1934040,93,1.68,7月09日,0.16,12月19日,1.00
113,039275,台積電群益3C購30,877000,3444340,161,5.15,9月27日,2.24,8月07日,4.06
113,039276,台積電群益3C購31,1662000,3184030,125,4.56,7月11日,0.91,9月09日,2.13
113,039277,台積電群益3C購32,13432000,14754360,165,2.71,7月11日,0.02,11月28日,1.03
113,039278,台積電群益41購15,904000,2218080,39,3.01,7月11日,1.10,9月04日,2.05
113,03927T,台積電群益34售12,1158000,161100,42,0.37,1月16日,0.01,4月16日,0.11
113,03928P,台積電元大43售46,3594000,1869740,46,0.97,9月04日,0.17,11月08日,0.47
113,03929P,台積電元大43售47,2522000,1399850,21,0.92,8月21日,0.25,11月26日,0.45
113,03930P,台積電元大43售48,6040000,5864940,91,2.25,8月08日,0.34,12月17日,1.14
113,039344,台積電元大3C購53,11340000,9388320,412,1.71,7月11日,0.16,11月28日,0.81
113,039345,台積電元大3C購54,17900000,14011010,449,1.52,7月11日,0.33,11月29日,0.78
113,039346,台積電元大41購29,11212000,7323480,548,2.29,10月18日,0.08,12月27日,1.04
113,03935P,台積電第一45售02,496000,319940,24,1.46,8月22日,0.32,9月25日,0.64
113,039390,台積電中信41購07,7131000,10904750,505,2.39,7月11日,0.92,8月05日,1.58
113,039391,台積電中信41購08,4028000,2450060,219,0.99,7月11日,0.02,12月23日,0.44
113,03939P,台積電凱基54售02,3847000,7448040,159,2.52,8月15日,1.32,12月27日,1.86
113,03940P,台積電凱基54售03,3190000,3911490,112,2.53,8月13日,0.42,12月25日,1.27
113,03941P,台積電凱基54售04,1928000,3464240,108,2.70,9月04日,0.98,12月31日,1.90
113,039433,台積電兆豐42購01,5216000,3977450,125,1.48,7月11日,0.01,1月12日,0.67
113,03943P,台積電台新42售06,257000,134340,15,1.15,9月18日,0.33,11月01日,0.53
113,03944T,台積電凱基35售15,999000,234710,10,0.68,1月05日,0.03,2月19日,0.27
113,03945T,台積電凱基35售16,6000,1170,2,0.20,2月01日,0.19,1月25日,0.20
113,039472,台積電台新42購02,3980000,6766870,350,2.97,7月16日,0.67,8月05日,1.73
113,039479,台積電群益3C購33,2820000,5679790,224,5.25,7月11日,0.58,11月28日,2.50
113,039480,台積電群益42購05,13909000,7813650,610,0.94,7月11日,0.24,8月05日,0.55
113,039481,台積電群益42購06,8402000,4714250,241,1.14,7月11日,0.34,9月09日,0.60
113,039482,台積電群益46購10,9318000,6071610,386,1.18,7月16日,0.31,8月05日,0.64
113,039507,台積電元大3C購55,15667000,9111360,686,1.86,7月11日,0.01,12月03日,0.56
113,039508,台積電元大41購30,75286000,37506740,2563,1.71,7月11日,0.02,12月30日,0.49
113,039509,台積電元大46購01,38998000,33704410,1035,1.57,7月11日,0.41,8月05日,0.82
113,03953T,台積電富邦38售04,25987000,2784350,1330,0.76,1月05日,0.01,8月14日,0.20
113,039567,台積電永豐42購07,214319000,104384530,7673,3.34,3月06日,0.24,9月09日,0.73
113,039568,台積電永豐43購08,180665000,63100350,6317,0.65,7月11日,0.17,8月05日,0.33
113,03956P,台積電元大43售51,16902000,15889470,831,1.52,9月04日,0.36,12月25日,0.94
113,03957P,台積電元大43售52,2566000,1276210,35,1.01,8月09日,0.24,11月06日,0.69
113,03957T,台積電第一35售02,7000,700,1,0.10,3月26日,0.10,3月26日,0.10
113,039584,台積電第一3C購04,667000,379790,58,0.69,7月15日,0.43,8月06日,0.56
113,03958P,台積電元大43售53,11815000,7532230,347,1.26,9月04日,0.22,12月30日,0.74
113,039593,台積電國泰42購11,7900000,6910270,238,1.86,7月11日,0.30,8月05日,0.89
113,039599,台積電中信3C購13,6371000,2250380,364,0.63,7月11日,0.18,8月05日,0.35
113,039600,台積電中信42購08,73325000,15365940,2340,7.60,1月11日,0.05,12月31日,0.35
113,03961T,台積電凱基35售17,111000,149120,3,1.37,1月03日,0.07,3月01日,0.93
113,03962T,台積電凱基46售02,307072000,31095620,11194,1.54,1月03日,0.01,12月31日,0.23
113,039638,台積電群益3C購34,2987000,6900070,245,5.40,7月11日,0.70,9月09日,1.92
113,039639,台積電群益42購07,12706000,20683420,196,2.47,7月11日,0.63,9月11日,1.30
113,03964P,台積電中信42售11,1411000,820710,30,0.77,9月04日,0.06,12月30日,0.42
113,03965P,台積電中信44售02,821000,435950,24,0.91,8月14日,0.20,11月08日,0.56
113,03965T,台積電元大34售63,4775000,2280040,184,1.27,1月03日,0.01,3月07日,0.60
113,039662,台積電元大3C購56,22886000,9621190,538,1.57,7月11日,0.03,11月18日,0.46
113,039663,台積電元大43購10,3131000,1479790,75,1.07,7月09日,0.17,11月29日,0.45
113,039664,台積電元大46購02,59181000,45798210,2024,1.50,7月16日,0.38,8月05日,0.77
113,03966P,台積電統一46售04,494000,262370,41,0.62,9月04日,0.27,12月20日,0.49
113,03966T,台積電元大34售64,6219000,3095210,207,1.08,1月03日,0.02,3月06日,0.52
113,03970P,台積電凱基43售48,992000,946240,32,2.07,8月12日,0.64,11月08日,0.96
113,039717,台積電凱基3C購37,6111000,3245190,166,1.11,7月11日,0.01,12月19日,0.46
113,039718,台積電凱基42購12,8838000,5097100,235,0.85,7月11日,0.07,12月27日,0.40
113,039719,台積電凱基42購13,5017000,2207770,192,0.85,7月11日,0.13,12月31日,0.40
113,03971P,台積電凱基43售49,2450000,2694880,30,2.12,9月04日,0.81,11月22日,1.26
113,03971T,台積電國泰36售04,1466000,1448780,72,1.17,1月05日,0.01,3月08日,0.62
113,039720,台積電凱基42購14,2588000,1108590,50,0.83,7月11日,0.25,12月11日,0.53
113,039721,台積電凱基42購15,3011000,1964400,150,1.74,8月08日,0.34,9月04日,0.64
113,039722,台積電凱基42購16,9179000,2220460,304,0.94,7月11日,0.05,12月20日,0.33
113,039752,台積電富邦3C購11,89432000,47678800,2674,1.82,7月17日,0.22,9月09日,0.55
113,039753,台積電富邦42購06,13835000,8562990,359,1.39,7月11日,0.28,8月05日,0.80
113,039769,台積電台新3C購05,1843000,3246980,158,2.71,7月10日,0.73,8月05日,1.83
113,039772,台積電國泰42購12,16982000,13894520,421,1.54,7月11日,0.33,9月09日,0.72
113,039790,台積電國票3C購08,17480000,10859810,369,1.07,7月11日,0.03,12月20日,0.49
113,03980P,台積電元大43售58,2409000,867090,106,0.66,9月04日,0.07,12月26日,0.33
113,039815,台積電永豐46購03,25793000,12915360,571,0.90,7月11日,0.26,8月05日,0.52
113,03981P,台積電元大43售59,4897000,2787190,232,1.04,9月04日,0.17,12月31日,0.54
113,03982P,台積電元大43售60,1710000,535170,18,0.87,9月04日,0.19,11月06日,0.47
113,039841,台積電凱基3C購41,6935000,4389890,365,0.93,7月11日,0.05,9月11日,0.37
113,039842,台積電凱基42購17,4154000,3055220,149,0.90,7月11日,0.24,8月05日,0.58
113,039843,台積電凱基46購09,5687000,3932670,396,0.90,7月11日,0.32,9月04日,0.63
113,039844,台積電凱基56購01,15027000,18721070,724,1.63,7月11日,0.72,8月05日,1.22
113,03986T,台積電凱基36售11,3115000,934830,110,1.73,1月05日,0.01,4月16日,0.60
113,03987T,台積電凱基36售12,794000,132480,13,1.29,1月03日,0.10,2月16日,0.81
113,039889,台積電群益3C購36,2016000,3961420,129,4.18,7月17日,1.00,8月05日,1.92
113,039890,台積電群益43購15,6308000,2880150,262,0.82,7月11日,0.24,9月09日,0.47
113,039891,台積電群益44購14,14791000,10409330,409,1.19,7月11日,0.23,8月05日,0.55
113,039892,台積電群益44購15,2510000,1365020,89,1.08,7月11日,0.25,8月05日,0.56
113,039893,台積電群益45購08,12900000,10471740,284,1.21,7月11日,0.40,9月11日,0.74
113,039926,台積電元大3C購60,103275000,56283050,7212,1.40,7月11日,0.01,12月11日,0.32
113,039927,台積電元大3C購61,4919000,3365110,237,1.26,7月11日,0.04,11月15日,0.46
113,039928,台積電元大43購11,9907000,5542140,464,1.12,7月11日,0.14,8月05日,0.49
113,03995P,台積電群益42售31,120000,26740,12,0.90,9月10日,0.05,12月23日,0.48
113,03996P,台積電群益42售32,90000,75000,10,1.14,9月09日,0.45,10月15日,0.82
113,039980,台積電國泰42購13,6779000,14386290,214,3.36,7月11日,1.19,9月04日,2.21
113,040015,台積電元富3C購18,328155000,191211050,13951,5.50,7月11日,0.01,12月05日,0.91
113,04003P,台積電凱基43售50,3950000,1515160,146,1.11,9月09日,0.15,12月11日,0.40
113,040045,台積電群益3C購37,3247000,4193290,181,5.15,7月16日,0.01,1月23日,2.23
113,040046,台積電群益42購08,8982000,7233190,283,1.52,1月02日,0.19,11月29日,0.54
113,04007P,台積電元大43售66,5592000,4739460,85,1.53,9月09日,0.34,12月19日,0.86
113,040084,台積電凱基3C購44,2301000,1359260,136,1.13,7月11日,0.03,12月09日,0.49
113,040085,台積電凱基46購10,2833000,1582720,98,0.87,7月08日,0.32,9月09日,0.57
