stock_id,ymonth,max,min,trading_volume,trading_money,trading_turnover,date,close,open,spread
721147,2015M01,0.58,0.0,1859000,954700,62,2016-01-01,0.5,0.52,0.5
721148,2015M01,1.71,0.0,1342000,1768720,65,2016-01-01,0.0,0.0,0.0
721149,2015M01,0.44,0.0,1906000,660100,58,2016-01-01,0.36,0.43,-0.09
72114P,2015M01,0.26,0.05,19718000,2827380,230,2016-01-01,0.05,0.1,-0.04
721150,2015M01,0.84,0.0,6835000,3519150,168,2016-01-01,0.37,0.83,-0.53
721151,2015M01,0.73,0.0,730000,381660,18,2016-01-01,0.0,0.7,-0.69
721152,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721153,2015M01,0.51,0.0,934000,314300,17,2016-01-01,0.32,0.0,-0.33
721154,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721155,2015M01,0.83,0.0,900000,580400,35,2016-01-01,0.0,0.0,-0.96
721156,2015M01,0.39,0.0,197000,53220,7,2016-01-01,0.0,0.39,-0.44
721157,2015M01,3.75,0.0,264000,742770,31,2016-01-01,0.0,2.78,-2.67
721158,2015M01,1.06,0.0,511000,406220,23,2016-01-01,0.71,0.98,-0.35
721159,2015M01,0.53,0.0,834000,321530,23,2016-01-01,0.0,0.53,0.0
72115P,2015M01,0.16,0.0,4190000,356460,67,2016-01-01,0.0,0.0,-0.06
721160,2015M01,0.81,0.0,13279000,8276160,280,2016-01-01,0.53,0.74,-0.2
721161,2015M01,0.8,0.56,4802000,3065940,126,2016-01-01,0.67,0.8,-0.14
721162,2015M01,0.54,0.0,1420000,492960,24,2016-01-01,0.0,0.54,0.0
721163,2015M01,0.68,0.0,2510000,1522570,37,2016-01-01,0.0,0.59,0.0
721164,2015M01,0.91,0.0,5659000,2978120,70,2016-01-01,0.9,0.64,0.23
721165,2015M01,1.44,0.94,11740000,14466710,379,2016-01-01,1.07,1.26,-0.19
721166,2015M01,0.8,0.0,11164000,6711160,224,2016-01-01,0.63,0.0,-0.07
721167,2015M01,0.74,0.0,722000,336930,21,2016-01-01,0.73,0.0,0.73
721168,2015M01,1.43,0.0,2673000,2290300,81,2016-01-01,1.42,0.94,1.42
721169,2015M01,1.62,0.0,2747000,3843050,53,2016-01-01,0.92,0.0,0.92
72116P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721170,2015M01,0.36,0.0,2430000,619620,20,2016-01-01,0.28,0.0,0.1
721171,2015M01,2.54,0.0,6889000,12423400,180,2016-01-01,2.2,1.75,0.34
721172,2015M01,0.16,0.0,31000,4060,3,2016-01-01,0.12,0.0,0.12
721173,2015M01,0.71,0.0,389000,150620,28,2016-01-01,0.68,0.47,0.68
721174,2015M01,0.46,0.0,741000,209960,22,2016-01-01,0.27,0.46,-0.25
721175,2015M01,1.24,0.0,81000,97740,5,2016-01-01,0.0,0.0,0.0
721176,2015M01,0.54,0.0,2286000,1032900,53,2016-01-01,0.31,0.0,0.31
721177,2015M01,0.64,0.0,2757000,1358690,96,2016-01-01,0.61,0.0,-0.14
721178,2015M01,0.11,0.0,241000,26210,5,2016-01-01,0.0,0.0,0.0
721179,2015M01,0.55,0.0,776000,270680,31,2016-01-01,0.0,0.55,-0.57
72117P,2015M01,0.37,0.0,662000,183140,14,2016-01-01,0.0,0.0,0.0
721180,2015M01,1.11,0.27,1807000,1107000,75,2016-01-01,1.11,0.75,0.28
721181,2015M01,0.42,0.0,659000,127860,36,2016-01-01,0.0,0.42,-0.46
721182,2015M01,2.72,0.0,1060000,2156290,40,2016-01-01,0.0,0.0,0.0
721183,2015M01,0.16,0.0,1072000,102710,40,2016-01-01,0.05,0.16,-0.15
721184,2015M01,1.42,0.59,6499000,6693440,352,2016-01-01,1.12,0.94,0.18
721185,2015M01,2.09,0.0,56000,111720,3,2016-01-01,0.0,0.0,0.0
721186,2015M01,0.38,0.0,159000,57940,10,2016-01-01,0.0,0.38,-0.39
721187,2015M01,0.42,0.0,20000,7600,2,2016-01-01,0.0,0.0,0.0
721188,2015M01,2.47,0.0,4550000,5326430,168,2016-01-01,0.0,0.94,-0.93
721189,2015M01,0.36,0.0,1568000,505710,37,2016-01-01,0.34,0.0,0.34
72118P,2015M01,0.27,0.0,50000,12000,4,2016-01-01,0.0,0.2,0.0
721190,2015M01,0.78,0.0,400000,286000,10,2016-01-01,0.0,0.0,0.0
721191,2015M01,0.96,0.0,5662000,4088660,117,2016-01-01,0.0,0.92,-0.9
721192,2015M01,3.73,0.0,797000,1965390,84,2016-01-01,0.0,2.5,-2.38
721193,2015M01,0.65,0.0,7776000,4189610,221,2016-01-01,0.53,0.65,-0.14
721194,2015M01,0.91,0.0,16244000,10376970,335,2016-01-01,0.83,0.63,0.22
721195,2015M01,0.4,0.0,685000,260900,6,2016-01-01,0.37,0.0,0.37
721196,2015M01,0.53,0.0,517000,227680,11,2016-01-01,0.0,0.53,0.0
721197,2015M01,1.52,0.0,1789000,1881680,32,2016-01-01,0.0,0.0,0.0
721198,2015M01,0.84,0.5,4217000,2605800,96,2016-01-01,0.59,0.84,-0.36
721199,2015M01,1.48,0.0,59000,80150,11,2016-01-01,0.0,0.0,0.0
72119P,2015M01,0.03,0.0,100000,2500,2,2016-01-01,0.0,0.02,0.0
721200,2015M01,0.77,0.0,1584000,948290,45,2016-01-01,0.0,0.77,-0.81
721201,2015M01,0.78,0.0,1092000,460470,47,2016-01-01,0.25,0.68,0.25
721202,2015M01,0.31,0.0,1481000,360330,16,2016-01-01,0.23,0.0,0.23
721203,2015M01,1.19,0.0,4827000,3910620,103,2016-01-01,0.96,0.0,0.96
721204,2015M01,1.23,0.0,3321000,3035910,288,2016-01-01,0.94,0.84,0.05
721205,2015M01,0.49,0.0,3571000,1165690,90,2016-01-01,0.38,0.36,-0.06
721206,2015M01,2.69,0.0,1572000,3530210,143,2016-01-01,0.0,2.06,-2.2
721207,2015M01,1.75,0.0,1274000,1362690,52,2016-01-01,1.04,1.7,-0.74
721208,2015M01,0.56,0.0,1292000,533680,41,2016-01-01,0.0,0.56,0.0
721209,2015M01,0.47,0.0,311000,118480,29,2016-01-01,0.43,0.47,-0.06
72120P,2015M01,0.05,0.0,3000,100,3,2016-01-01,0.0,0.0,0.0
721210,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721211,2015M01,0.06,0.0,222000,12060,4,2016-01-01,0.0,0.0,0.0
721212,2015M01,0.36,0.0,1402000,330300,40,2016-01-01,0.17,0.0,0.17
721213,2015M01,0.42,0.0,629000,167490,35,2016-01-01,0.19,0.42,-0.27
721214,2015M01,3.63,0.0,787000,1695360,60,2016-01-01,0.0,1.61,-1.5
721215,2015M01,0.4,0.0,2534000,874800,64,2016-01-01,0.36,0.0,0.36
721216,2015M01,0.66,0.0,6354000,3654080,118,2016-01-01,0.65,0.0,-0.04
721217,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721218,2015M01,1.3,0.0,1550000,1491140,66,2016-01-01,0.99,0.0,-0.34
721219,2015M01,0.42,0.0,205000,78700,5,2016-01-01,0.0,0.0,0.0
72121P,2015M01,3.79,0.0,9095000,15132760,522,2016-01-01,0.16,2.12,-1.89
721220,2015M01,0.84,0.5,6378000,4100750,269,2016-01-01,0.61,0.84,-0.3
721221,2015M01,0.3,0.0,539000,99170,13,2016-01-01,0.0,0.0,0.0
721222,2015M01,1.55,0.45,5302000,4757400,362,2016-01-01,0.67,1.52,-0.81
721223,2015M01,0.37,0.0,7575000,1524380,119,2016-01-01,0.11,0.36,-0.26
721224,2015M01,0.48,0.0,915000,300910,60,2016-01-01,0.0,0.48,-0.48
721225,2015M01,0.43,0.0,44000,14920,3,2016-01-01,0.0,0.0,-0.5
721226,2015M01,0.32,0.0,120000,35600,6,2016-01-01,0.0,0.0,0.0
721227,2015M01,0.17,0.0,60000,9900,3,2016-01-01,0.16,0.0,-0.28
721228,2015M01,0.8,0.0,713000,324560,40,2016-01-01,0.0,0.77,-0.78
721229,2015M01,0.32,0.0,28000,8120,3,2016-01-01,0.0,0.0,0.0
72122P,2015M01,0.1,0.0,173000,4850,5,2016-01-01,0.0,0.05,0.0
721230,2015M01,0.57,0.0,2441000,927320,117,2016-01-01,0.28,0.57,-0.33
721231,2015M01,1.5,0.68,1156000,1358040,151,2016-01-01,1.26,1.5,-0.29
721232,2015M01,1.4,0.57,1967000,1583260,157,2016-01-01,0.85,1.4,-0.54
721233,2015M01,1.21,0.0,3414000,3031620,191,2016-01-01,1.21,0.0,0.4
721234,2015M01,0.49,0.0,3578000,1453630,45,2016-01-01,0.37,0.46,-0.06
721235,2015M01,2.34,0.0,112000,214610,21,2016-01-01,2.0,0.0,0.52
721236,2015M01,0.56,0.0,4955000,2228910,98,2016-01-01,0.51,0.53,0.0
721237,2015M01,0.81,0.0,551000,362540,26,2016-01-01,0.56,0.81,-0.22
721238,2015M01,0.81,0.0,6317000,4367440,157,2016-01-01,0.74,0.77,-0.06
721239,2015M01,1.61,0.69,2670000,3356480,81,2016-01-01,1.28,1.52,-0.32
72123P,2015M01,0.08,0.0,374000,18020,9,2016-01-01,0.0,0.0,0.0
721240,2015M01,1.45,0.61,5784000,6150380,173,2016-01-01,1.14,1.31,-0.3
721241,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721242,2015M01,0.36,0.0,50000,11300,4,2016-01-01,0.1,0.36,-0.29
721243,2015M01,1.1,0.0,137000,115460,9,2016-01-01,0.0,0.0,0.0
721244,2015M01,2.09,0.64,22166000,26534020,675,2016-01-01,1.58,1.3,0.19
721245,2015M01,0.78,0.0,875000,393300,22,2016-01-01,0.51,0.77,-0.31
721246,2015M01,1.08,0.0,5515000,3991620,185,2016-01-01,0.75,0.0,-0.45
721247,2015M01,0.43,0.0,1372000,417730,25,2016-01-01,0.0,0.43,-0.48
721248,2015M01,0.65,0.27,8269000,3276930,152,2016-01-01,0.42,0.65,-0.24
721249,2015M01,0.65,0.0,2341000,977470,45,2016-01-01,0.36,0.65,-0.28
72124P,2015M01,0.23,0.0,440000,92400,4,2016-01-01,0.0,0.0,0.0
721250,2015M01,0.49,0.0,488000,200040,21,2016-01-01,0.0,0.49,-0.55
721251,2015M01,0.77,0.0,1168000,545810,28,2016-01-01,0.0,0.77,-0.82
721252,2015M01,2.42,0.94,11915000,15873920,290,2016-01-01,1.87,0.94,0.93
721253,2015M01,0.64,0.0,1889000,845360,45,2016-01-01,0.0,0.64,-0.69
721254,2015M01,0.59,0.0,1582000,660230,58,2016-01-01,0.39,0.58,-0.23
721255,2015M01,0.4,0.0,207000,54980,12,2016-01-01,0.0,0.4,-0.46
721256,2015M01,2.88,1.35,5078000,10179300,201,2016-01-01,2.64,1.93,0.67
721257,2015M01,0.69,0.0,2614000,1326610,58,2016-01-01,0.0,0.69,-0.71
721258,2015M01,0.73,0.0,2190000,1132460,437,2016-01-01,0.4,0.73,0.4
721259,2015M01,1.56,0.48,15592000,14743260,600,2016-01-01,1.2,1.01,0.17
72125P,2015M01,0.08,0.0,1965000,82050,22,2016-01-01,0.01,0.0,0.01
721260,2015M01,0.39,0.0,200000,45100,10,2016-01-01,0.0,0.0,0.0
721261,2015M01,1.17,0.63,40063000,38407480,1397,2016-01-01,1.05,1.01,0.01
721262,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721263,2015M01,0.53,0.0,574000,288790,39,2016-01-01,0.0,0.0,0.0
721264,2015M01,1.49,0.48,4840000,3749000,273,2016-01-01,0.82,1.49,-0.66
721265,2015M01,0.81,0.0,2330000,982490,34,2016-01-01,0.81,0.48,0.81
721266,2015M01,3.22,0.0,3232000,5217110,111,2016-01-01,0.0,1.13,-1.13
721267,2015M01,0.41,0.0,434000,144130,16,2016-01-01,0.22,0.41,-0.24
721268,2015M01,0.94,0.0,1641000,1291610,33,2016-01-01,0.81,0.94,-0.15
721269,2015M01,2.93,0.95,4145000,7563310,166,2016-01-01,1.36,2.82,-1.44
72126P,2015M01,0.18,0.0,8447000,815590,421,2016-01-01,0.01,0.07,-0.08
721270,2015M01,0.81,0.0,2192000,1197350,47,2016-01-01,0.24,0.8,-0.63
721271,2015M01,0.39,0.0,5486000,1815010,110,2016-01-01,0.32,0.33,-0.08
721272,2015M01,0.82,0.0,18000,13760,3,2016-01-01,0.0,0.0,0.0
721273,2015M01,0.44,0.0,156000,43490,5,2016-01-01,0.0,0.44,0.0
721274,2015M01,0.55,0.0,560000,284600,6,2016-01-01,0.0,0.55,-0.59
721275,2015M01,0.54,0.0,1832000,750430,70,2016-01-01,0.28,0.51,-0.27
721276,2015M01,0.2,0.0,120000,21400,4,2016-01-01,0.0,0.0,0.0
721277,2015M01,3.86,0.0,5551000,9914560,179,2016-01-01,2.54,1.21,2.54
721278,2015M01,0.5,0.0,440000,215400,4,2016-01-01,0.0,0.0,0.0
721279,2015M01,0.8,0.0,805000,501040,38,2016-01-01,0.0,0.0,-0.96
72127P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721280,2015M01,1.6,0.0,939000,1244360,79,2016-01-01,1.57,0.0,0.16
721281,2015M01,2.8,0.0,2161000,5058250,87,2016-01-01,2.45,0.0,2.45
721282,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721283,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721284,2015M01,1.04,0.44,18562000,15275220,393,2016-01-01,0.81,0.69,0.08
721285,2015M01,0.98,0.48,15867000,10797840,349,2016-01-01,0.81,0.85,-0.04
721286,2015M01,0.4,0.0,3913000,956010,66,2016-01-01,0.22,0.4,0.22
721287,2015M01,0.58,0.0,354000,133550,13,2016-01-01,0.0,0.58,-0.58
721288,2015M01,0.6,0.0,592000,325950,6,2016-01-01,0.0,0.6,-0.59
721289,2015M01,1.14,0.7,9919000,8950880,252,2016-01-01,1.13,0.95,0.12
72128P,2015M01,0.35,0.0,4000,1140,4,2016-01-01,0.0,0.0,0.0
721290,2015M01,0.63,0.0,923000,420450,10,2016-01-01,0.63,0.0,0.63
721291,2015M01,0.3,0.0,316000,52860,10,2016-01-01,0.25,0.3,-0.14
721292,2015M01,1.14,0.0,48000,32850,7,2016-01-01,0.0,0.0,0.0
721293,2015M01,2.08,0.78,7752000,8033490,320,2016-01-01,1.47,0.78,0.77
721294,2015M01,0.62,0.0,3084000,1474130,131,2016-01-01,0.42,0.5,-0.11
721295,2015M01,1.13,0.0,115000,79450,11,2016-01-01,0.6,0.0,0.6
721296,2015M01,1.14,0.38,13467000,8862420,571,2016-01-01,0.67,1.14,-0.53
721297,2015M01,0.83,0.0,3403000,1760460,58,2016-01-01,0.79,0.0,0.79
721298,2015M01,0.72,0.0,23000,14400,2,2016-01-01,0.0,0.0,0.0
721299,2015M01,1.9,0.0,1598000,1709300,85,2016-01-01,0.0,1.84,0.0
72129P,2015M01,0.72,0.0,4520000,2608330,94,2016-01-01,0.0,0.6,-0.54
721300,2015M01,0.31,0.0,60000,18000,2,2016-01-01,0.0,0.0,0.0
721301,2015M01,0.22,0.0,178000,31750,11,2016-01-01,0.0,0.0,0.0
721302,2015M01,1.01,0.0,902000,614690,31,2016-01-01,0.0,0.0,-1.22
721303,2015M01,0.2,0.0,400000,57900,12,2016-01-01,0.15,0.0,0.15
721304,2015M01,1.09,0.44,22578000,17143080,529,2016-01-01,0.71,0.99,-0.29
721305,2015M01,0.71,0.0,7963000,3778630,158,2016-01-01,0.25,0.63,-0.37
721306,2015M01,0.5,0.0,1103000,457710,35,2016-01-01,0.5,0.0,0.5
721307,2015M01,0.86,0.0,1678000,891270,51,2016-01-01,0.39,0.85,-0.48
721308,2015M01,0.27,0.0,2000,510,2,2016-01-01,0.0,0.0,0.0
721309,2015M01,0.31,0.0,2082000,360840,44,2016-01-01,0.15,0.31,-0.18
72130P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721310,2015M01,0.49,0.24,5919000,2421990,133,2016-01-01,0.44,0.39,-0.02
721311,2015M01,0.54,0.0,100000,54000,1,2016-01-01,0.0,0.54,-0.54
721312,2015M01,1.79,0.67,14670000,17287970,709,2016-01-01,0.93,1.68,-0.75
721313,2015M01,1.02,0.0,4684000,3074950,107,2016-01-01,0.84,0.49,0.84
721314,2015M01,0.55,0.0,970000,325720,42,2016-01-01,0.35,0.55,0.35
721315,2015M01,0.95,0.0,2990000,2458700,46,2016-01-01,0.7,0.87,0.7
721316,2015M01,0.62,0.0,172000,75790,14,2016-01-01,0.0,0.62,0.0
721317,2015M01,1.35,0.0,16892000,13796970,501,2016-01-01,0.98,0.87,0.08
721318,2015M01,0.56,0.0,1561000,709200,38,2016-01-01,0.0,0.0,-0.48
721319,2015M01,2.2,0.0,255000,463980,27,2016-01-01,2.11,1.79,0.44
72131P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721320,2015M01,4.01,0.0,60000,208140,18,2016-01-01,3.65,4.01,0.02
721321,2015M01,2.28,0.82,3697000,5133060,328,2016-01-01,1.22,2.17,-0.94
721322,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721323,2015M01,0.44,0.0,3556000,1461860,84,2016-01-01,0.36,0.0,-0.15
721324,2015M01,1.15,0.0,6538000,5331290,83,2016-01-01,0.94,0.61,0.94
721325,2015M01,1.39,0.42,6848000,5272080,384,2016-01-01,0.63,1.31,-0.68
721326,2015M01,0.39,0.0,1304000,337300,18,2016-01-01,0.0,0.0,0.0
721327,2015M01,0.67,0.0,243000,133510,8,2016-01-01,0.0,0.67,0.0
721328,2015M01,0.38,0.0,20000,7600,1,2016-01-01,0.0,0.38,-0.46
721329,2015M01,0.4,0.0,444000,117910,18,2016-01-01,0.0,0.4,-0.41
72132P,2015M01,0.13,0.0,1809000,170490,56,2016-01-01,0.0,0.0,0.0
721330,2015M01,2.6,0.0,178000,380800,21,2016-01-01,2.39,0.0,2.39
721331,2015M01,1.96,0.0,5200000,5792920,152,2016-01-01,1.17,1.89,-0.85
721332,2015M01,1.62,0.68,7495000,7069370,214,2016-01-01,0.98,1.61,-0.69
721333,2015M01,1.38,0.38,3622000,2994120,217,2016-01-01,0.56,1.34,-0.74
721334,2015M01,1.23,0.43,5933000,4841370,367,2016-01-01,0.6,1.17,-0.57
721335,2015M01,1.52,0.49,2542000,2486500,224,2016-01-01,1.19,0.98,0.19
721336,2015M01,1.16,0.0,3744000,3276740,95,2016-01-01,1.05,1.02,-0.1
721337,2015M01,1.1,0.0,2392000,1674150,50,2016-01-01,0.91,0.0,0.91
721338,2015M01,1.23,0.27,4188000,2475400,326,2016-01-01,0.63,1.23,-0.69
721339,2015M01,0.35,0.0,70000,23900,3,2016-01-01,0.0,0.0,0.0
72133P,2015M01,0.59,0.0,2575000,1065610,81,2016-01-01,0.0,0.32,-0.32
721340,2015M01,2.61,1.16,4822000,7920110,168,2016-01-01,1.64,2.61,-1.16
721341,2015M01,0.35,0.0,990000,191700,10,2016-01-01,0.0,0.0,-0.58
721342,2015M01,0.65,0.0,416000,188700,32,2016-01-01,0.43,0.64,-0.26
721343,2015M01,0.58,0.0,242000,85310,6,2016-01-01,0.33,0.56,-0.3
721344,2015M01,1.09,0.51,16663000,12317810,607,2016-01-01,0.72,1.09,-0.35
721345,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721346,2015M01,0.72,0.0,6113000,2986670,117,2016-01-01,0.32,0.72,-0.43
721347,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721348,2015M01,0.53,0.0,2558000,615910,61,2016-01-01,0.0,0.53,0.0
721349,2015M01,1.25,0.3,11437000,7990910,556,2016-01-01,0.37,1.05,-0.67
72134P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721350,2015M01,1.33,0.0,8572000,7611000,293,2016-01-01,1.0,0.82,1.0
721351,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721352,2015M01,0.24,0.0,64000,12720,6,2016-01-01,0.0,0.0,0.0
721353,2015M01,0.29,0.0,92000,16870,7,2016-01-01,0.0,0.0,-0.48
721354,2015M01,0.7,0.0,247000,108400,6,2016-01-01,0.0,0.7,0.0
721355,2015M01,0.92,0.0,1838000,951510,57,2016-01-01,0.0,0.92,-0.98
721356,2015M01,0.62,0.0,618000,304300,10,2016-01-01,0.0,0.0,-0.65
721357,2015M01,1.35,0.82,8037000,8658370,296,2016-01-01,1.23,1.11,0.06
721358,2015M01,0.71,0.0,3154000,1277120,68,2016-01-01,0.36,0.71,-0.37
721359,2015M01,0.91,0.0,3803000,2397160,132,2016-01-01,0.77,0.52,0.24
72135P,2015M01,0.02,0.0,1000,20,1,2016-01-01,0.0,0.0,0.0
721360,2015M01,0.42,0.0,1069000,326450,14,2016-01-01,0.16,0.41,-0.29
721361,2015M01,1.31,0.0,6307000,5991870,179,2016-01-01,0.0,0.0,-0.94
721362,2015M01,1.3,0.6,10994000,10633290,286,2016-01-01,1.19,0.92,0.29
721363,2015M01,0.7,0.0,130000,80000,2,2016-01-01,0.0,0.7,0.0
721364,2015M01,0.41,0.0,169000,68100,3,2016-01-01,0.0,0.4,-0.45
721365,2015M01,1.51,0.0,3008000,3731560,267,2016-01-01,1.3,1.15,0.09
721366,2015M01,0.3,0.0,140000,38200,4,2016-01-01,0.0,0.0,-0.28
721367,2015M01,0.21,0.0,2197000,313450,90,2016-01-01,0.1,0.21,-0.12
721368,2015M01,0.85,0.0,42000,32520,7,2016-01-01,0.0,0.0,0.0
721369,2015M01,0.6,0.0,3556000,1516110,75,2016-01-01,0.43,0.6,-0.25
72136P,2015M01,0.47,0.0,219000,70030,6,2016-01-01,0.0,0.0,0.0
721370,2015M01,2.71,1.66,3758000,8216630,247,2016-01-01,2.46,2.25,0.12
721371,2015M01,2.33,0.82,381000,587040,111,2016-01-01,1.17,2.25,-1.08
721372,2015M01,1.23,0.0,1094000,1184800,25,2016-01-01,1.17,1.07,0.0
721373,2015M01,1.72,0.0,482000,557330,24,2016-01-01,1.4,0.0,1.4
721374,2015M01,0.35,0.0,808000,236110,24,2016-01-01,0.0,0.29,-0.24
721375,2015M01,1.5,0.46,4875000,4226620,430,2016-01-01,0.7,1.43,-0.69
721376,2015M01,1.55,0.52,15754000,14995320,496,2016-01-01,1.24,0.99,0.2
721377,2015M01,1.09,0.27,21210000,13899410,755,2016-01-01,0.41,1.04,-0.63
721378,2015M01,0.64,0.44,10161000,5450180,278,2016-01-01,0.57,0.63,-0.06
721379,2015M01,0.25,0.0,301000,27000,11,2016-01-01,0.11,0.25,0.11
72137P,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721380,2015M01,1.48,0.77,3943000,4072140,132,2016-01-01,1.17,1.44,-0.24
721381,2015M01,0.32,0.0,308000,58040,14,2016-01-01,0.0,0.32,0.0
721382,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721383,2015M01,0.61,0.0,332000,159200,6,2016-01-01,0.0,0.0,0.0
721384,2015M01,1.4,0.0,196000,220210,16,2016-01-01,0.0,0.0,0.0
721385,2015M01,0.53,0.0,2526000,1141080,52,2016-01-01,0.39,0.46,-0.08
721386,2015M01,0.29,0.0,200000,58000,2,2016-01-01,0.29,0.0,0.29
721387,2015M01,2.63,1.23,13641000,26667070,507,2016-01-01,1.94,1.81,-0.03
721388,2015M01,1.66,0.45,19492000,17831080,593,2016-01-01,0.64,1.6,-0.96
721389,2015M01,0.62,0.0,97000,55550,12,2016-01-01,0.59,0.0,0.59
72138P,2015M01,0.18,0.0,941000,119830,25,2016-01-01,0.0,0.11,-0.14
721390,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,-0.3
721391,2015M01,0.67,0.0,290000,112130,14,2016-01-01,0.0,0.67,0.0
721392,2015M01,0.64,0.0,654000,294360,26,2016-01-01,0.29,0.61,-0.42
721393,2015M01,1.02,0.38,14994000,10972600,345,2016-01-01,0.68,0.96,-0.26
721394,2015M01,0.59,0.0,2719000,842830,67,2016-01-01,0.32,0.59,-0.35
721395,2015M01,1.19,0.38,6127000,4034670,266,2016-01-01,0.62,1.19,-0.6
721396,2015M01,0.38,0.0,2580000,729850,72,2016-01-01,0.0,0.0,0.0
721397,2015M01,2.69,0.0,1242000,2816680,51,2016-01-01,2.38,0.0,2.38
721398,2015M01,0.91,0.28,17007000,8692840,683,2016-01-01,0.39,0.87,-0.47
721399,2015M01,0.85,0.0,4267000,2901030,107,2016-01-01,0.62,0.85,-0.32
72139P,2015M01,0.19,0.0,995000,109750,7,2016-01-01,0.0,0.0,-0.05
721400,2015M01,1.27,0.0,2983000,1691990,87,2016-01-01,0.0,1.27,-1.35
721401,2015M01,0.36,0.0,139000,27170,15,2016-01-01,0.19,0.0,0.19
721402,2015M01,0.35,0.0,525000,124120,7,2016-01-01,0.31,0.0,-0.29
721403,2015M01,0.19,0.0,60000,6400,6,2016-01-01,0.0,0.0,-0.23
721404,2015M01,0.27,0.0,451000,95350,29,2016-01-01,0.0,0.27,-0.28
721405,2015M01,0.62,0.0,2084000,1134890,63,2016-01-01,0.0,0.48,-0.47
721406,2015M01,0.67,0.0,2771000,1448150,83,2016-01-01,0.54,0.0,0.05
721407,2015M01,0.69,0.0,5053000,2155290,89,2016-01-01,0.0,0.67,-0.73
721408,2015M01,1.73,0.0,2976000,4006140,72,2016-01-01,1.71,1.31,0.34
721409,2015M01,0.51,0.0,310000,76740,16,2016-01-01,0.24,0.51,-0.31
72140P,2015M01,0.55,0.0,965000,401300,48,2016-01-01,0.31,0.25,0.07
721410,2015M01,0.3,0.0,1682000,380680,28,2016-01-01,0.28,0.0,0.28
721411,2015M01,0.39,0.0,540000,134000,28,2016-01-01,0.0,0.0,0.0
721412,2015M01,0.59,0.0,545000,240190,24,2016-01-01,0.46,0.0,0.46
721413,2015M01,0.36,0.0,334000,114560,3,2016-01-01,0.0,0.0,-0.38
721414,2015M01,0.43,0.0,2425000,836650,49,2016-01-01,0.0,0.43,-0.47
721415,2015M01,0.47,0.0,2444000,913810,38,2016-01-01,0.0,0.47,0.0
721416,2015M01,0.28,0.0,650000,152000,4,2016-01-01,0.0,0.0,0.0
721417,2015M01,0.43,0.0,700000,115000,13,2016-01-01,0.0,0.0,0.0
721418,2015M01,0.29,0.0,357000,76090,12,2016-01-01,0.0,0.29,0.0
721419,2015M01,0.52,0.0,6219000,2159220,83,2016-01-01,0.33,0.0,-0.31
72141P,2015M01,0.2,0.0,495000,42750,19,2016-01-01,0.0,0.0,-0.27
721420,2015M01,0.85,0.0,88000,71920,6,2016-01-01,0.0,0.85,0.0
721421,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721422,2015M01,1.11,0.0,2389000,1695290,64,2016-01-01,0.67,1.11,-0.48
721423,2015M01,0.55,0.0,435000,193050,6,2016-01-01,0.55,0.0,0.55
721424,2015M01,0.98,0.39,16286000,10097040,569,2016-01-01,0.57,0.98,-0.42
721425,2015M01,0.25,0.0,371000,53660,10,2016-01-01,0.09,0.25,-0.24
721426,2015M01,1.09,0.59,5283000,4086290,147,2016-01-01,0.75,0.96,-0.27
721427,2015M01,3.08,0.0,12725000,18472470,583,2016-01-01,0.0,1.0,-0.99
721428,2015M01,0.0,0.0,0,0,0,2016-01-01,0.0,0.0,0.0
721429,2015M01,1.04,0.0,905000,819030,29,2016-01-01,0.0,1.0,-1.03
72142P,2015M01,0.68,0.0,616000,302420,25,2016-01-01,0.0,0.43,0.0
721430,2015M01,1.92,0.87,9268000,12297910,328,2016-01-01,1.38,1.83,-0.47
721431,2015M01,0.69,0.0,4000,2760,1,2016-01-01,0.0,0.0,0.0
